ts,reason,cancel_aggressive_policy,policy_enabled,trade_side,trade_px,mid_at_trigger,bid_px,ask_px,spread_bps,tfi,last_quote_fade_age_ms,ret_1s_bps,ret_3s_bps,ret_5s_bps,directional_ret_1s_bps,directional_ret_3s_bps,directional_ret_5s_bps,suppression_result_1s,suppression_result_3s,suppression_result_5s
1777016122.7050111,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2314.05,2314.0550000000003,2314.05,2314.06,0.043214184622939085,-1.0,1814.2225742340088,0.0,-0.518570215489025,-0.518570215489025,-0.0,0.518570215489025,0.518570215489025,neutral,unsafe_suppression,unsafe_suppression
1777016122.9795132,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2314.05,2314.0550000000003,2314.05,2314.06,0.043214184622939085,-1.0,2088.7246131896973,0.0,-0.518570215489025,-0.8642836924803984,-0.0,0.518570215489025,0.8642836924803984,neutral,unsafe_suppression,unsafe_suppression
1777016125.0502377,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2314.05,2313.935,2313.93,2313.94,0.043216425700023035,-0.15151515151515152,1045.4344749450684,0.0,-0.3457314055923232,-0.3457314055923232,-0.0,0.3457314055923232,0.3457314055923232,neutral,unsafe_suppression,unsafe_suppression
1777016125.3037155,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2314.05,2313.935,2313.93,2313.94,0.043216425700023035,-0.15151515151515152,1298.9122867584229,0.0,-0.3457314055923232,-0.3457314055923232,-0.0,0.3457314055923232,0.3457314055923232,neutral,unsafe_suppression,unsafe_suppression
1777016125.5632474,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2314.05,2313.935,2313.93,2313.94,0.043216425700023035,-0.15151515151515152,1558.4442615509033,0.0,-0.3457314055923232,-0.3457314055923232,-0.0,0.3457314055923232,0.3457314055923232,neutral,unsafe_suppression,unsafe_suppression
1777016125.8281665,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.94,2313.935,2313.93,2313.94,0.043216425700023035,0.7096774193548389,1823.3633041381836,0.0,-0.3457314055923232,-0.3457314055923232,0.0,-0.3457314055923232,-0.3457314055923232,neutral,safe_suppression,safe_suppression
1777016127.8644302,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.94,2313.935,2313.93,2313.94,0.043216425700023035,0.7096774193548389,1031.510829925537,-0.3457314055923232,-0.3457314055923232,-0.5618135340865426,-0.3457314055923232,-0.3457314055923232,-0.5618135340865426,safe_suppression,safe_suppression,safe_suppression
1777016128.1303997,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.93,2313.855,2313.85,2313.86,0.043217919879241694,0.5588235294117647,1297.4803447723389,0.0,0.0,-0.2160895993903125,-0.0,-0.0,0.2160895993903125,neutral,neutral,unsafe_suppression
1777016128.3942683,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.93,2313.855,2313.85,2313.86,0.043217919879241694,0.5588235294117647,1561.3489151000977,0.0,0.0,-0.2160895993903125,-0.0,-0.0,0.2160895993903125,neutral,neutral,unsafe_suppression
1777016128.6568582,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.93,2313.855,2313.85,2313.86,0.043217919879241694,0.5588235294117647,1823.9388465881348,0.0,0.0,-0.2160895993903125,-0.0,-0.0,0.2160895993903125,neutral,neutral,unsafe_suppression
1777016128.9142153,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.86,2313.855,2313.85,2313.86,0.043217919879241694,0.7674418604651163,2081.295967102051,0.0,0.0,-0.2160895993903125,0.0,0.0,-0.2160895993903125,neutral,neutral,safe_suppression
1777016129.1711516,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.86,2313.855,2313.85,2313.86,0.043217919879241694,0.7674418604651163,2338.2322788238525,0.0,-0.2160895993903125,-0.2160895993903125,0.0,-0.2160895993903125,-0.2160895993903125,neutral,safe_suppression,safe_suppression
1777016129.408089,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.86,2313.855,2313.85,2313.86,0.043217919879241694,0.7674418604651163,2575.169563293457,0.0,-0.2160895993903125,-0.2160895993903125,0.0,-0.2160895993903125,-0.2160895993903125,neutral,safe_suppression,safe_suppression
1777016129.6839328,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.86,2313.855,2313.85,2313.86,0.043217919879241694,0.7674418604651163,2851.013422012329,0.0,-0.2160895993903125,-0.2160895993903125,0.0,-0.2160895993903125,-0.2160895993903125,neutral,safe_suppression,safe_suppression
1777016130.9571333,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.85,2313.855,2313.85,2313.86,0.043217919879241694,0.7115384615384615,1032.9647064208984,0.0,-0.2160895993903125,-0.9507942373216987,-0.0,0.2160895993903125,0.9507942373216987,neutral,unsafe_suppression,unsafe_suppression
1777016131.2083051,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.85,2313.855,2313.85,2313.86,0.043217919879241694,-0.4144736842105262,1284.1365337371826,-0.2160895993903125,-0.2160895993903125,-0.9507942373216987,0.2160895993903125,0.2160895993903125,0.9507942373216987,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777016131.4706335,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.85,2313.855,2313.85,2313.86,0.043217919879241694,-0.4144736842105262,1546.4649200439453,-0.2160895993903125,-0.2160895993903125,-0.9507942373216987,0.2160895993903125,0.2160895993903125,0.9507942373216987,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777016131.7070746,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.85,2313.855,2313.85,2313.86,0.043217919879241694,-0.4144736842105262,1782.9060554504395,-0.2160895993903125,-0.2160895993903125,-0.9507942373216987,0.2160895993903125,0.2160895993903125,0.9507942373216987,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777016133.2061565,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.85,2313.8050000000003,2313.8,2313.81,0.043218853791756565,-0.6941580756013747,1234.7095012664795,0.0,-0.7347205144775499,-0.7347205144775499,-0.0,0.7347205144775499,0.7347205144775499,neutral,unsafe_suppression,unsafe_suppression
1777016133.4666867,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.85,2313.8050000000003,2313.8,2313.81,0.043218853791756565,-0.6941580756013747,1495.2397346496582,0.0,-0.7347205144775499,-0.7347205144775499,-0.0,0.7347205144775499,0.7347205144775499,neutral,unsafe_suppression,unsafe_suppression
1777016133.7180743,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.85,2313.8050000000003,2313.8,2313.81,0.043218853791756565,-0.6941580756013747,1746.6273307800293,0.0,-0.7347205144775499,-0.7347205144775499,-0.0,0.7347205144775499,0.7347205144775499,neutral,unsafe_suppression,unsafe_suppression
1777016133.972215,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.85,2313.8050000000003,2313.8,2313.81,0.043218853791756565,-0.6941580756013747,2000.7679462432861,-0.7347205144775499,-0.7347205144775499,-0.7347205144775499,0.7347205144775499,0.7347205144775499,0.7347205144775499,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777016134.2045853,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.85,2313.8050000000003,2313.8,2313.81,0.043218853791756565,-0.6941580756013747,2233.1383228302,-0.7347205144775499,-0.7347205144775499,-0.7347205144775499,0.7347205144775499,0.7347205144775499,0.7347205144775499,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777016135.5034094,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.8,2313.635,2313.63,2313.64,0.043222029402924536,-1.0,1024.2581367492676,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016135.767217,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.8,2313.635,2313.63,2313.64,0.043222029402924536,-1.0,1288.0656719207764,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016136.0314372,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.8,2313.635,2313.63,2313.64,0.043222029402924536,-1.0,1552.28590965271,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016136.293454,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.8,2313.635,2313.63,2313.64,0.043222029402924536,-1.0,1814.302682876587,0.0,0.0,-0.6483304410615576,-0.0,-0.0,0.6483304410615576,neutral,neutral,unsafe_suppression
1777016136.5375435,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.8,2313.635,2313.63,2313.64,0.043222029402924536,-1.0,2058.392286300659,0.0,0.0,-1.166994793908445,-0.0,-0.0,1.166994793908445,neutral,neutral,unsafe_suppression
1777016138.5811927,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.8,2313.635,2313.63,2313.64,0.043222029402924536,-1.0,1028.615951538086,0.0,-1.166994793908445,-1.166994793908445,-0.0,1.166994793908445,1.166994793908445,neutral,unsafe_suppression,unsafe_suppression
1777016138.846205,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.8,2313.635,2313.63,2313.64,0.043222029402924536,-1.0,1293.628215789795,0.0,-1.166994793908445,-1.166994793908445,-0.0,1.166994793908445,1.166994793908445,neutral,unsafe_suppression,unsafe_suppression
1777016139.104521,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.8,2313.635,2313.63,2313.64,0.043222029402924536,-1.0,1551.9442558288574,0.0,-1.166994793908445,-1.166994793908445,-0.0,1.166994793908445,1.166994793908445,neutral,unsafe_suppression,unsafe_suppression
1777016142.1273804,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,-0.3333333333333333,1243.5495853424072,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016142.3912387,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,-0.3333333333333333,1507.4079036712646,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016142.6572475,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,-0.3333333333333333,1773.4167575836182,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016142.938479,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,-0.3333333333333333,2054.6481609344482,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016143.2046587,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,-0.3333333333333333,2320.8279609680176,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016143.4655693,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,-0.3333333333333333,2581.7384719848633,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016143.7184324,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,-0.3333333333333333,2834.601640701294,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016143.9790764,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,-0.3333333333333333,3095.245599746704,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016144.2426274,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,-0.3333333333333333,3358.7965965270996,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016144.4900148,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,-0.3333333333333333,3606.1840057373047,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016145.796896,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.37,2313.365,2313.36,2313.37,0.04322707397995358,-0.3081761006289309,1042.9980754852295,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016147.8483348,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.37,2313.365,2313.36,2313.37,0.04322707397995358,1.0,1024.1172313690186,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016150.139523,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,0.504950495049505,1011.0735893249512,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016150.4042494,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,0.504950495049505,1275.7999897003174,0.0,0.0,0.7348602576769027,-0.0,-0.0,-0.7348602576769027,neutral,neutral,safe_suppression
1777016150.6580641,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,0.504950495049505,1529.6146869659424,0.0,0.0,2.118126625068835,-0.0,-0.0,-2.118126625068835,neutral,neutral,safe_suppression
1777016151.9785292,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,0.504950495049505,1064.6913051605225,0.0,0.0,2.593624438860119,-0.0,-0.0,-2.593624438860119,neutral,neutral,safe_suppression
1777016152.2068834,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,0.504950495049505,1293.0455207824707,0.0,0.7348602576769027,2.593624438860119,-0.0,-0.7348602576769027,-2.593624438860119,neutral,safe_suppression,safe_suppression
1777016152.475586,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,0.504950495049505,1561.7480278015137,0.0,0.7348602576769027,2.593624438860119,-0.0,-0.7348602576769027,-2.593624438860119,neutral,safe_suppression,safe_suppression
1777016152.741551,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,0.504950495049505,1827.7130126953125,0.0,2.118126625068835,2.593624438860119,-0.0,-2.118126625068835,-2.593624438860119,neutral,safe_suppression,safe_suppression
1777016153.0034926,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,0.504950495049505,2089.6546840667725,0.0,2.118126625068835,2.1613536990487883,-0.0,-2.118126625068835,-2.1613536990487883,neutral,safe_suppression,safe_suppression
1777016153.2682405,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,0.504950495049505,2354.402542114258,0.0,2.1613536990487883,2.1613536990487883,-0.0,-2.1613536990487883,-2.1613536990487883,neutral,safe_suppression,safe_suppression
1777016154.5943253,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.36,2313.365,2313.36,2313.37,0.04322707397995358,0.504950495049505,1059.6587657928467,0.7348602576769027,2.593624438860119,2.593624438860119,-0.7348602576769027,-2.593624438860119,-2.593624438860119,safe_suppression,safe_suppression,safe_suppression
1777016155.9043474,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.71,2313.855,2313.85,2313.86,0.043217919879241694,1.0,1029.8035144805908,0.47539711866183204,0.47539711866183204,0.47539711866183204,0.47539711866183204,0.47539711866183204,0.47539711866183204,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777016156.1684892,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.71,2313.855,2313.85,2313.86,0.043217919879241694,1.0,1293.9453125,0.47539711866183204,0.47539711866183204,0.47539711866183204,0.47539711866183204,0.47539711866183204,0.47539711866183204,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777016156.4465368,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.86,2313.865,2313.86,2313.87,0.043217733099223735,1.0,1571.9928741455078,0.4321773310040292,0.4321773310040292,0.4321773310040292,0.4321773310040292,0.4321773310040292,0.4321773310040292,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777016156.7031333,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.87,2313.965,2313.96,2313.97,0.04321586540748685,1.0,1828.5894393920898,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016156.9609158,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.96,2313.965,2313.96,2313.97,0.04321586540748685,0.8737541528239201,2086.371898651123,-0.4321586540866599,0.0,0.0,0.4321586540866599,-0.0,-0.0,unsafe_suppression,neutral,neutral
1777016157.2170656,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.96,2313.965,2313.96,2313.97,0.04321586540748685,0.8737541528239201,2342.5216674804688,-0.4321586540866599,0.0,0.0,0.4321586540866599,-0.0,-0.0,unsafe_suppression,neutral,neutral
1777016157.4892917,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.96,2313.965,2313.96,2313.97,0.04321586540748685,0.8737541528239201,2614.7477626800537,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016157.7539184,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.96,2313.965,2313.96,2313.97,0.04321586540748685,0.8737541528239201,2879.3745040893555,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777016158.00333,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.91,2313.865,2313.86,2313.87,0.043217733099223735,0.8685808945334068,3128.786087036133,0.4321773310040292,0.4321773310040292,0.4321773310040292,-0.4321773310040292,-0.4321773310040292,-0.4321773310040292,safe_suppression,safe_suppression,safe_suppression
1777016158.2706735,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.91,2313.865,2313.86,2313.87,0.043217733099223735,0.8685808945334068,3396.129608154297,0.4321773310040292,0.4321773310040292,0.4321773310040292,-0.4321773310040292,-0.4321773310040292,-0.4321773310040292,safe_suppression,safe_suppression,safe_suppression
1777016158.533984,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.87,2313.965,2313.96,2313.97,0.04321586540748685,0.8692307692307691,3659.440040588379,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016158.796003,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.87,2313.965,2313.96,2313.97,0.04321586540748685,0.8692307692307691,3921.459197998047,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016159.06094,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.8693025809994508,4186.39612197876,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016160.3295116,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.8693025809994508,1027.1828174591064,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016160.5925443,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.8693025809994508,1290.2154922485352,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016160.8444157,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.8693025809994508,1542.0868396759033,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016161.1042242,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.8693025809994508,1801.8953800201416,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016161.3699105,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.4346793349168644,2067.5816535949707,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016161.6339798,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.4346793349168644,2331.650972366333,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016161.8970883,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.4346793349168644,2594.759464263916,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016162.1625679,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.4346793349168644,2860.239028930664,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016163.7056339,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.4346793349168644,1025.071382522583,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777016166.7823803,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,0.4346793349168644,1043.994665145874,0.0,0.0,-1.0803966352127192,0.0,0.0,-1.0803966352127192,neutral,neutral,safe_suppression
1777016168.0772376,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,1.0,1031.3184261322021,0.0,-1.0803966352127192,-0.9507490389882934,0.0,-1.0803966352127192,-0.9507490389882934,neutral,safe_suppression,safe_suppression
1777016168.3404436,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,1.0,1294.5244312286377,0.0,-1.0803966352127192,-0.9507490389882934,0.0,-1.0803966352127192,-0.9507490389882934,neutral,safe_suppression,safe_suppression
1777016168.60312,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2313.97,2313.965,2313.96,2313.97,0.04321586540748685,1.0,1557.2009086608887,0.0,-1.0803966352127192,-0.9507490389882934,0.0,-1.0803966352127192,-0.9507490389882934,neutral,safe_suppression,safe_suppression
1777016171.4426537,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.75,2313.715,2313.71,2313.72,0.043220534939538924,0.65625,1019.8922157287598,0.0,0.12966160482058223,0.12966160482058223,-0.0,-0.12966160482058223,-0.12966160482058223,neutral,safe_suppression,safe_suppression
1777016171.7025998,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.75,2313.715,2313.71,2313.72,0.043220534939538924,0.65625,1279.8383235931396,0.12966160482058223,0.12966160482058223,0.12966160482058223,-0.12966160482058223,-0.12966160482058223,-0.12966160482058223,safe_suppression,safe_suppression,safe_suppression
1777016171.9725952,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.75,2313.715,2313.71,2313.72,0.043220534939538924,0.65625,1549.8337745666504,0.12966160482058223,0.12966160482058223,0.12966160482058223,-0.12966160482058223,-0.12966160482058223,-0.12966160482058223,safe_suppression,safe_suppression,safe_suppression
1777016172.2354488,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.75,2313.715,2313.71,2313.72,0.043220534939538924,0.65625,1812.6873970031738,0.12966160482058223,0.12966160482058223,0.12966160482058223,-0.12966160482058223,-0.12966160482058223,-0.12966160482058223,safe_suppression,safe_suppression,safe_suppression
1777016173.5583777,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.745,2313.74,2313.75,0.0432199745443784,-0.6325088339222614,1053.753137588501,0.0,0.0,-0.6050796436075396,-0.0,-0.0,0.6050796436075396,neutral,neutral,unsafe_suppression
1777016173.802465,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.745,2313.74,2313.75,0.0432199745443784,-0.6325088339222614,1297.8403568267822,0.0,0.0,-0.6050796436075396,-0.0,-0.0,0.6050796436075396,neutral,neutral,unsafe_suppression
1777016174.0598974,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.745,2313.74,2313.75,0.0432199745443784,-0.6325088339222614,1555.2728176116943,0.0,0.0,-0.6050796436075396,-0.0,-0.0,0.6050796436075396,neutral,neutral,unsafe_suppression
1777016174.3400726,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.745,2313.74,2313.75,0.0432199745443784,-0.6325088339222614,1835.4480266571045,0.0,0.0,-0.6050796436075396,-0.0,-0.0,0.6050796436075396,neutral,neutral,unsafe_suppression
1777016174.5871553,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.745,2313.74,2313.75,0.0432199745443784,-0.6325088339222614,2082.530736923218,0.0,0.0,-0.6050796436075396,-0.0,-0.0,0.6050796436075396,neutral,neutral,unsafe_suppression
1777016174.854458,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.745,2313.74,2313.75,0.0432199745443784,-0.6325088339222614,2349.8334884643555,0.0,0.0,-0.6050796436075396,-0.0,-0.0,0.6050796436075396,neutral,neutral,unsafe_suppression
1777016175.1023762,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.745,2313.74,2313.75,0.0432199745443784,-0.6325088339222614,2597.7516174316406,0.0,0.0,-0.6050796436075396,-0.0,-0.0,0.6050796436075396,neutral,neutral,unsafe_suppression
1777016176.3685875,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.745,2313.74,2313.75,0.0432199745443784,-0.6325088339222614,1014.7984027862549,0.0,-0.6050796436075396,-0.6050796436075396,-0.0,0.6050796436075396,0.6050796436075396,neutral,unsafe_suppression,unsafe_suppression
1777016176.632622,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.745,2313.74,2313.75,0.0432199745443784,-0.6325088339222614,1278.8329124450684,0.0,-0.6050796436075396,-0.6050796436075396,-0.0,0.6050796436075396,0.6050796436075396,neutral,unsafe_suppression,unsafe_suppression
1777016179.204736,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.605,2313.6,2313.61,0.043222589855304944,-1.0,1006.9546699523926,0.0,0.0,-0.5186710782538316,-0.0,-0.0,0.5186710782538316,neutral,neutral,unsafe_suppression
1777016179.4669409,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.605,2313.6,2313.61,0.043222589855304944,-1.0,1269.1595554351807,0.0,0.0,-0.5186710782538316,-0.0,-0.0,0.5186710782538316,neutral,neutral,unsafe_suppression
1777016180.7459111,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.74,2313.605,2313.6,2313.61,0.043222589855304944,-1.0,1038.2812023162842,0.0,-0.5186710782538316,-1.1670099260676814,-0.0,0.5186710782538316,1.1670099260676814,neutral,unsafe_suppression,unsafe_suppression
1777016183.3213975,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.5,2313.4849999999997,2313.48,2313.49,0.04322483180035113,0.8867924528301886,1039.867877960205,0.0,-0.6483724770190263,-0.6483724770190263,-0.0,0.6483724770190263,0.6483724770190263,neutral,unsafe_suppression,unsafe_suppression
1777016183.5855215,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2313.5,2313.4849999999997,2313.48,2313.49,0.04322483180035113,0.8867924528301886,1303.9917945861816,0.0,-0.6483724770190263,-0.6483724770190263,-0.0,0.6483724770190263,0.6483724770190263,neutral,unsafe_suppression,unsafe_suppression
