ts,in_quote,quote_ts,quote_leg,quote_price,quote_lifetime_sec,trade_side,trade_px,mid_perp,bid_px,ask_px,spread_bps,tfi,proximity_to_quote_bps,proximity_to_best_bps,danger_direction_match,trade_reuse_key,duplicate_trade_signal,time_since_quote_ms,time_to_quote_end_ms
1777018338.0038834,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,1.0,,0.0,unknown,buy:2308.07:1777018338.0,False,,
1777018338.261768,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,1.0,,0.0,unknown,buy:2308.07:1777018338.2,False,,
1777018338.5012314,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.37299771167048035,,0.0,unknown,sell:2308.06:1777018338.5,False,,
1777018339.0013068,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.37299771167048035,,0.0,unknown,sell:2308.06:1777018339.0,False,,
1777018339.2720149,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018339.2,False,,
1777018339.5013275,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018339.5,False,,
1777018339.769239,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018339.7,False,,
1777018340.0012498,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018340.0,False,,
1777018340.252728,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018340.2,False,,
1777018340.5009184,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018340.5,False,,
1777018340.7502964,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018340.7,False,,
1777018341.001188,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018341.0,False,,
1777018341.265274,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018341.2,False,,
1777018341.5010056,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018341.5,False,,
1777018341.777234,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018341.7,False,,
1777018342.041998,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018342.0,False,,
1777018342.3019185,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018342.3,False,,
1777018343.0511773,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018343.0,False,,
1777018343.3018267,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018343.3,False,,
1777018343.5698817,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018343.5,False,,
1777018344.055537,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.49999999999999994,,0.0,unknown,buy:2308.07:1777018344.0,False,,
1777018344.301203,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.0,,0.0,unknown,sell:2308.06:1777018344.3,False,,
1777018345.0675108,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.0,,0.0,unknown,sell:2308.06:1777018345.0,False,,
1777018345.3003993,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.0,,0.0,unknown,sell:2308.06:1777018345.3,False,,
1777018345.8011174,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.0,,0.0,unknown,sell:2308.06:1777018345.8,False,,
1777018346.0621462,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.0,,0.0,unknown,sell:2308.06:1777018346.0,False,,
1777018346.2961664,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.0,,0.0,unknown,sell:2308.06:1777018346.2,False,,
1777018346.561075,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.0,,0.0,unknown,sell:2308.06:1777018346.5,False,,
1777018346.8013673,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.0,,0.0,unknown,sell:2308.06:1777018346.8,False,,
1777018347.0596817,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.0,,0.0,unknown,sell:2308.06:1777018347.0,False,,
1777018347.556465,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-1.0,,0.0,unknown,sell:2308.06:1777018347.5,False,,
1777018348.0569339,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-1.0,,0.0,unknown,sell:2308.06:1777018348.0,False,,
1777018348.3084106,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-1.0,,0.0,unknown,sell:2308.06:1777018348.3,False,,
1777018348.5587273,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-1.0,,0.0,unknown,sell:2308.06:1777018348.5,False,,
1777018348.8116002,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-1.0,,0.0,unknown,sell:2308.06:1777018348.8,False,,
1777018349.3301575,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.75,,0.0,unknown,buy:2308.07:1777018349.3,False,,
1777018349.5976048,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.75,,0.0,unknown,buy:2308.07:1777018349.5,False,,
1777018349.8636746,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.75,,0.0,unknown,buy:2308.07:1777018349.8,False,,
1777018350.1013815,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.7924528301886792,,0.0,unknown,sell:2308.06:1777018350.1,False,,
1777018350.3622692,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.7924528301886792,,0.0,unknown,sell:2308.06:1777018350.3,False,,
1777018350.6026902,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.7924528301886792,,0.0,unknown,sell:2308.06:1777018350.6,False,,
1777018350.8558004,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.7924528301886792,,0.0,unknown,sell:2308.06:1777018350.8,False,,
1777018351.102649,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.8103448275862069,,0.0,unknown,sell:2308.06:1777018351.1,False,,
1777018351.3470585,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.8472222222222221,,0.0,unknown,sell:2308.06:1777018351.3,False,,
1777018351.603392,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.8472222222222221,,0.0,unknown,sell:2308.06:1777018351.6,False,,
1777018351.8596952,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.8472222222222221,,0.0,unknown,sell:2308.06:1777018351.8,False,,
1777018352.1003933,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.8641975308641974,,0.0,unknown,sell:2308.06:1777018352.1,False,,
1777018352.3732097,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.8641975308641974,,0.0,unknown,sell:2308.06:1777018352.3,False,,
1777018352.639932,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.8641975308641974,,0.0,unknown,sell:2308.06:1777018352.6,False,,
1777018352.903161,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.8641975308641974,,0.0,unknown,sell:2308.06:1777018352.9,False,,
1777018353.1578705,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.8641975308641974,,0.0,unknown,sell:2308.06:1777018353.1,False,,
1777018353.4129028,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,-0.8641975308641974,,0.0,unknown,sell:2308.06:1777018353.4,False,,
1777018353.941377,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.37614678899082565,,0.0,unknown,buy:2308.07:1777018353.9,False,,
1777018354.2011156,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.37614678899082565,,0.0,unknown,buy:2308.07:1777018354.2,False,,
1777018354.473668,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.37614678899082565,,0.0,unknown,buy:2308.07:1777018354.4,False,,
1777018354.7235553,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.37614678899082565,,0.0,unknown,buy:2308.07:1777018354.7,False,,
1777018354.9902112,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.37614678899082565,,0.0,unknown,buy:2308.07:1777018354.9,False,,
1777018355.2417386,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.37614678899082565,,0.0,unknown,buy:2308.07:1777018355.2,False,,
1777018355.5044584,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.37614678899082565,,0.0,unknown,buy:2308.07:1777018355.5,False,,
1777018355.7746866,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,0.6871508379888268,,0.0,unknown,buy:2308.07:1777018355.7,False,,
1777018356.2643945,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,0.6871508379888268,,0.0,unknown,buy:2308.07:1777018356.2,False,,
1777018356.5013752,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,0.6871508379888268,,0.0,unknown,buy:2308.07:1777018356.5,False,,
1777018356.750145,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,0.6871508379888268,,0.0,unknown,buy:2308.07:1777018356.7,False,,
1777018357.0024524,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,0.6871508379888268,,0.0,unknown,buy:2308.07:1777018357.0,False,,
1777018357.2548993,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,0.6871508379888268,,0.0,unknown,buy:2308.07:1777018357.2,False,,
1777018357.5032663,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,0.6871508379888268,,0.0,unknown,buy:2308.07:1777018357.5,False,,
1777018357.756482,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,0.6871508379888268,,0.0,unknown,buy:2308.07:1777018357.7,False,,
1777018358.002186,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,0.6871508379888268,,0.0,unknown,buy:2308.07:1777018358.0,False,,
1777018358.7630265,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,1.0,,0.0,unknown,buy:2308.07:1777018358.7,False,,
1777018359.0072267,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.7371428571428572,,0.0,unknown,sell:2308.06:1777018359.0,False,,
1777018359.2644598,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.7371428571428572,,0.0,unknown,sell:2308.06:1777018359.2,False,,
1777018359.5028594,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.7371428571428572,,0.0,unknown,sell:2308.06:1777018359.5,False,,
1777018360.0041752,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.7371428571428572,,0.0,unknown,sell:2308.06:1777018360.0,False,,
1777018360.80219,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.7371428571428572,,0.0,unknown,sell:2308.06:1777018360.8,False,,
1777018361.061489,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.7371428571428572,,0.0,unknown,sell:2308.06:1777018361.0,False,,
1777018361.3069358,False,,,,,sell,2308.06,2308.065,2308.06,2308.07,0.04332633613099405,0.7371428571428572,,0.0,unknown,sell:2308.06:1777018361.3,False,,
1777018362.0595996,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.2602739726027397,,0.0,unknown,buy:2308.07:1777018362.0,False,,
1777018362.5599332,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.2602739726027397,,0.0,unknown,buy:2308.07:1777018362.5,False,,
1777018363.0744846,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.2602739726027397,,0.0,unknown,buy:2308.07:1777018363.0,False,,
1777018363.3392315,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.2602739726027397,,0.0,unknown,buy:2308.07:1777018363.3,False,,
1777018363.8386002,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.2602739726027397,,0.0,unknown,buy:2308.07:1777018363.8,False,,
1777018364.356868,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,-0.2602739726027397,,0.0,unknown,buy:2308.07:1777018364.3,False,,
1777018364.6057267,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,1.0,,0.0,unknown,buy:2308.07:1777018364.6,False,,
1777018364.8849542,False,,,,,buy,2308.07,2308.065,2308.06,2308.07,0.04332633613099405,1.0,,0.0,unknown,buy:2308.07:1777018364.8,False,,
1777018365.1512666,False,,,,,buy,2308.26,2308.275,2308.27,2308.28,0.043322394429685704,1.0,,0.08664460117482198,unknown,buy:2308.26:1777018365.1,False,,
1777018365.4013069,False,,,,,buy,2308.26,2308.275,2308.27,2308.28,0.043322394429685704,1.0,,0.08664460117482198,unknown,buy:2308.26:1777018365.4,False,,
1777018365.66659,False,,,,,buy,2308.26,2308.275,2308.27,2308.28,0.043322394429685704,1.0,,0.08664460117482198,unknown,buy:2308.26:1777018365.6,False,,
1777018365.922797,False,,,,,buy,2308.26,2308.275,2308.27,2308.28,0.043322394429685704,1.0,,0.08664460117482198,unknown,buy:2308.26:1777018365.9,False,,
1777018366.1980171,False,,,,,buy,2308.26,2308.275,2308.27,2308.28,0.043322394429685704,1.0,,0.08664460117482198,unknown,buy:2308.26:1777018366.1,False,,
1777018366.724453,False,,,,,sell,2308.27,2308.275,2308.27,2308.28,0.043322394429685704,0.35834896810506556,,0.0,unknown,sell:2308.27:1777018366.7,False,,
1777018367.2213728,False,,,,,buy,2308.28,2308.275,2308.27,2308.28,0.043322394429685704,0.36312849162011157,,0.0,unknown,buy:2308.28:1777018367.2,False,,
1777018367.7346013,False,,,,,buy,2308.28,2308.275,2308.27,2308.28,0.043322394429685704,0.36312849162011157,,0.0,unknown,buy:2308.28:1777018367.7,False,,
1777018368.0011392,False,,,,,buy,2308.28,2308.275,2308.27,2308.28,0.043322394429685704,0.36312849162011157,,0.0,unknown,buy:2308.28:1777018368.0,False,,
1777018368.2683892,False,,,,,buy,2308.28,2308.275,2308.27,2308.28,0.043322394429685704,0.363720930232558,,0.0,unknown,buy:2308.28:1777018368.2,False,,
1777018368.502098,False,,,,,buy,2308.28,2308.275,2308.27,2308.28,0.043322394429685704,0.363720930232558,,0.0,unknown,buy:2308.28:1777018368.5,False,,
1777018368.7710845,False,,,,,buy,2308.28,2308.275,2308.27,2308.28,0.043322394429685704,0.363720930232558,,0.0,unknown,buy:2308.28:1777018368.7,False,,
1777018369.0037782,False,,,,,buy,2308.28,2308.275,2308.27,2308.28,0.043322394429685704,0.363720930232558,,0.0,unknown,buy:2308.28:1777018369.0,False,,
1777018369.2594883,False,,,,,buy,2308.28,2308.275,2308.27,2308.28,0.043322394429685704,0.363720930232558,,0.0,unknown,buy:2308.28:1777018369.2,False,,
1777018369.5017843,False,,,,,buy,2308.28,2308.275,2308.27,2308.28,0.043322394429685704,0.363720930232558,,0.0,unknown,buy:2308.28:1777018369.5,False,,
1777018369.760032,False,,,,,buy,2308.28,2308.275,2308.27,2308.28,0.043322394429685704,0.363720930232558,,0.0,unknown,buy:2308.28:1777018369.7,False,,
1777018370.0014567,False,,,,,buy,2308.28,2308.385,2308.38,2308.39,0.043320330013249655,0.9574362165525826,,0.4765225979997859,unknown,buy:2308.28:1777018370.0,False,,
1777018370.2596626,False,,,,,buy,2308.28,2308.385,2308.38,2308.39,0.043320330013249655,0.9574362165525826,,0.4765225979997859,unknown,buy:2308.28:1777018370.2,False,,
1777018370.5023777,False,,,,,buy,2308.39,2308.435,2308.43,2308.44,0.04331939171004719,0.9554687500000001,,0.2165964894048877,unknown,buy:2308.39:1777018370.5,False,,
1777018370.762111,False,,,,,buy,2308.39,2308.435,2308.43,2308.44,0.04331939171004719,0.9554687500000001,,0.2165964894048877,unknown,buy:2308.39:1777018370.7,False,,
1777018371.0043101,False,,,,,buy,2308.39,2308.435,2308.43,2308.44,0.04331939171004719,0.9554687500000001,,0.2165964894048877,unknown,buy:2308.39:1777018371.0,False,,
1777018371.2660258,False,,,,,buy,2308.39,2308.435,2308.43,2308.44,0.04331939171004719,0.9554687500000001,,0.2165964894048877,unknown,buy:2308.39:1777018371.2,False,,
1777018371.5016038,False,,,,,buy,2308.39,2308.435,2308.43,2308.44,0.04331939171004719,0.9554687500000001,,0.2165964894048877,unknown,buy:2308.39:1777018371.5,False,,
1777018487.5916038,False,,,,,buy,2310.1,2310.0950000000003,2310.09,2310.1,0.04328826303577789,-0.852786058243522,,0.0,unknown,buy:2310.1:1777018487.5,False,,
1777018487.8579094,False,,,,,buy,2310.1,2310.0950000000003,2310.09,2310.1,0.04328826303577789,-0.852786058243522,,0.0,unknown,buy:2310.1:1777018487.8,False,,
1777018488.0992522,False,,,,,buy,2310.1,2310.0950000000003,2310.09,2310.1,0.04328826303577789,-0.852786058243522,,0.0,unknown,buy:2310.1:1777018488.0,False,,
1777018488.3561049,False,,,,,sell,2309.89,2309.885,2309.88,2309.89,0.04329219852834029,-0.8529995420546482,,0.04329229223926581,unknown,sell:2309.89:1777018488.3,False,,
1777018488.6006262,False,,,,,sell,2309.88,2309.815,2309.81,2309.82,0.04329351052018572,-0.853513842409492,,0.3030552296516324,unknown,sell:2309.88:1777018488.6,False,,
1777018489.1009903,False,,,,,sell,2309.88,2309.815,2309.81,2309.82,0.04329351052018572,-0.853513842409492,,0.3030552296516324,unknown,sell:2309.88:1777018489.1,False,,
1777018489.351089,False,,,,,sell,2309.88,2309.815,2309.81,2309.82,0.04329351052018572,-0.853513842409492,,0.3030552296516324,unknown,sell:2309.88:1777018489.3,False,,
1777018489.6007137,False,,,,,sell,2309.81,2309.755,2309.75,2309.76,0.043294635146231,-0.8539692167715521,,0.2597683732003266,unknown,sell:2309.81:1777018489.6,False,,
1777018489.8677764,False,,,,,sell,2309.81,2309.755,2309.75,2309.76,0.043294635146231,-0.8539692167715521,,0.2597683732003266,unknown,sell:2309.81:1777018489.8,False,,
1777018490.0999835,False,,,,,sell,2309.69,2309.685,2309.68,2309.69,0.04329594728379965,-0.8540024257125532,,0.04329604101095511,unknown,sell:2309.69:1777018490.0,False,,
1777018490.3461375,False,,,,,sell,2309.69,2309.685,2309.68,2309.69,0.04329594728379965,-0.8540024257125532,,0.04329604101095511,unknown,sell:2309.69:1777018490.3,False,,
1777018490.6006656,False,,,,,sell,2309.69,2309.685,2309.68,2309.69,0.04329594728379965,-0.8540024257125532,,0.04329604101095511,unknown,sell:2309.69:1777018490.6,False,,
1777018490.8661702,False,,,,,sell,2309.59,2309.585,2309.58,2309.59,0.04329782190401426,-0.9732237943100563,,0.04329791563928627,unknown,sell:2309.59:1777018490.8,False,,
1777018491.0997694,False,,,,,sell,2309.58,2309.585,2309.58,2309.59,0.04329782190401426,-0.9732461807402905,,0.0,unknown,sell:2309.58:1777018491.0,False,,
1777018491.3624732,False,,,,,sell,2309.58,2309.585,2309.58,2309.59,0.04329782190401426,-0.9732461807402905,,0.0,unknown,sell:2309.58:1777018491.3,False,,
1777018491.5999336,False,,,,,buy,2309.75,2309.585,2309.58,2309.59,0.04329782190401426,-0.8602751504729148,,0.6927636506906182,unknown,buy:2309.75:1777018491.5,False,,
1777018491.8616846,False,,,,,buy,2309.76,2309.815,2309.81,2309.82,0.04329351052018572,-0.8593425481630023,,0.2597605008180093,unknown,buy:2309.76:1777018491.8,False,,
1777018492.0951185,False,,,,,buy,2309.76,2309.815,2309.81,2309.82,0.04329351052018572,-0.8593425481630023,,0.2597605008180093,unknown,buy:2309.76:1777018492.0,False,,
1777018492.3487773,False,,,,,buy,2309.76,2309.815,2309.81,2309.82,0.04329351052018572,-0.8593425481630023,,0.2597605008180093,unknown,buy:2309.76:1777018492.3,False,,
1777018492.599606,False,,,,,sell,2309.81,2309.8050000000003,2309.8,2309.81,0.04329369795183373,-0.9045860862806063,,0.043293791669250715,unknown,sell:2309.81:1777018492.5,False,,
1777018492.8558347,False,,,,,sell,2309.81,2309.8050000000003,2309.8,2309.81,0.04329369795183373,-0.9045860862806063,,0.043293791669250715,unknown,sell:2309.81:1777018492.8,False,,
1777018493.1046429,False,,,,,sell,2309.81,2309.8050000000003,2309.8,2309.81,0.04329369795183373,-0.9045860862806063,,0.043293791669250715,unknown,sell:2309.81:1777018493.1,False,,
1777018493.352607,False,,,,,sell,2309.81,2309.8050000000003,2309.8,2309.81,0.04329369795183373,-0.9045860862806063,,0.043293791669250715,unknown,sell:2309.81:1777018493.3,False,,
1777018493.600744,False,,,,,buy,2309.81,2309.8050000000003,2309.8,2309.81,0.04329369795183373,-0.9113633028420486,,0.0,unknown,buy:2309.81:1777018493.6,False,,
1777018493.8508012,False,,,,,sell,2309.8,2309.775,2309.77,2309.78,0.043294260264390594,-0.9250279283379536,,0.12988306195075738,unknown,sell:2309.8:1777018493.8,False,,
1777018494.0998662,False,,,,,sell,2309.77,2309.775,2309.77,2309.78,0.043294260264390594,-0.9250341318108477,,0.0,unknown,sell:2309.77:1777018494.0,False,,
1777018494.3431625,False,,,,,sell,2309.77,2309.775,2309.77,2309.78,0.043294260264390594,-0.9253921851196113,,0.0,unknown,sell:2309.77:1777018494.3,False,,
1777018494.6001241,False,,,,,sell,2309.77,2309.775,2309.77,2309.78,0.043294260264390594,-0.9257468344056058,,0.0,unknown,sell:2309.77:1777018494.6,False,,
1777018495.0991697,False,,,,,sell,2309.77,2309.775,2309.77,2309.78,0.043294260264390594,-0.9257468344056058,,0.0,unknown,sell:2309.77:1777018495.0,False,,
1777018495.3497658,False,,,,,sell,2309.77,2309.775,2309.77,2309.78,0.043294260264390594,-0.9257468344056058,,0.0,unknown,sell:2309.77:1777018495.3,False,,
1777018495.5991623,False,,,,,sell,2309.77,2309.775,2309.77,2309.78,0.043294260264390594,-0.9257468344056058,,0.0,unknown,sell:2309.77:1777018495.5,False,,
1777018495.865674,False,,,,,buy,2309.88,2309.885,2309.88,2309.89,0.04329219852834029,-0.853918817438046,,0.04329210481782047,unknown,buy:2309.88:1777018495.8,False,,
1777018496.0998144,False,,,,,buy,2309.88,2309.885,2309.88,2309.89,0.04329219852834029,-0.853918817438046,,0.04329210481782047,unknown,buy:2309.88:1777018496.0,False,,
1777018496.3507538,False,,,,,buy,2309.88,2309.885,2309.88,2309.89,0.04329219852834029,-0.853918817438046,,0.04329210481782047,unknown,buy:2309.88:1777018496.3,False,,
1777018496.6008348,False,,,,,buy,2309.89,2309.885,2309.88,2309.89,0.04329219852834029,-0.7022200772200772,,0.0,unknown,buy:2309.89:1777018496.6,False,,
1777018496.8643405,False,,,,,buy,2309.89,2309.885,2309.88,2309.89,0.04329219852834029,-0.7022200772200772,,0.0,unknown,buy:2309.89:1777018496.8,False,,
1777018497.3618023,False,,,,,buy,2309.89,2309.885,2309.88,2309.89,0.04329219852834029,-0.7022200772200772,,0.0,unknown,buy:2309.89:1777018497.3,False,,
1777018497.5999556,False,,,,,buy,2309.89,2309.885,2309.88,2309.89,0.04329219852834029,-0.7022200772200772,,0.0,unknown,buy:2309.89:1777018497.5,False,,
1777018497.8432355,False,,,,,buy,2309.89,2309.885,2309.88,2309.89,0.04329219852834029,-0.7022200772200772,,0.0,unknown,buy:2309.89:1777018497.8,False,,
1777018498.361078,False,,,,,buy,2309.89,2309.885,2309.88,2309.89,0.04329219852834029,-0.7022200772200772,,0.0,unknown,buy:2309.89:1777018498.3,False,,
1777018498.5998955,False,,,,,buy,2309.89,2309.885,2309.88,2309.89,0.04329219852834029,-0.7022200772200772,,0.0,unknown,buy:2309.89:1777018498.5,False,,
1777018498.8608036,False,,,,,buy,2309.89,2309.885,2309.88,2309.89,0.04329219852834029,-0.7022200772200772,,0.0,unknown,buy:2309.89:1777018498.8,False,,
1777018499.0942223,False,,,,,buy,2309.89,2309.885,2309.88,2309.89,0.04329219852834029,-0.7022200772200772,,0.0,unknown,buy:2309.89:1777018499.0,False,,
1777018499.5996444,False,,,,,sell,2309.88,2309.885,2309.88,2309.89,0.04329219852834029,0.9565217391304346,,0.0,unknown,sell:2309.88:1777018499.5,False,,
1777018500.1001797,False,,,,,sell,2309.88,2309.885,2309.88,2309.89,0.04329219852834029,0.9565217391304346,,0.0,unknown,sell:2309.88:1777018500.1,False,,
1777018500.3550599,False,,,,,buy,2310.05,2310.0950000000003,2310.09,2310.1,0.04328826303577789,0.9574468085106381,,0.21644084671541125,unknown,buy:2310.05:1777018500.3,False,,
1777018500.5991669,False,,,,,buy,2310.21,2310.225,2310.22,2310.23,0.04328582713899417,0.9581673306772907,,0.08657146691014232,unknown,buy:2310.21:1777018500.5,False,,
1777018500.853555,False,,,,,buy,2310.21,2310.225,2310.22,2310.23,0.04328582713899417,0.9581673306772907,,0.08657146691014232,unknown,buy:2310.21:1777018500.8,False,,
1777018501.0998826,False,,,,,buy,2310.21,2310.225,2310.22,2310.23,0.04328582713899417,0.9581673306772907,,0.08657146691014232,unknown,buy:2310.21:1777018501.0,False,,
1777018501.3528278,False,,,,,buy,2310.21,2310.225,2310.22,2310.23,0.04328582713899417,0.9581673306772907,,0.08657146691014232,unknown,buy:2310.21:1777018501.3,False,,
1777018501.6000826,False,,,,,buy,2310.21,2310.225,2310.22,2310.23,0.04328582713899417,0.9581673306772907,,0.08657146691014232,unknown,buy:2310.21:1777018501.6,False,,
1777018501.849536,False,,,,,buy,2310.21,2310.225,2310.22,2310.23,0.04328582713899417,0.9581673306772907,,0.08657146691014232,unknown,buy:2310.21:1777018501.8,False,,
1777018502.099242,False,,,,,buy,2310.21,2310.225,2310.22,2310.23,0.04328582713899417,0.9581673306772907,,0.08657146691014232,unknown,buy:2310.21:1777018502.0,False,,
1777018502.3607018,False,,,,,buy,2310.23,2310.225,2310.22,2310.23,0.04328582713899417,0.5384615384615387,,0.0,unknown,buy:2310.23:1777018502.3,False,,
1777018502.6002605,False,,,,,buy,2310.23,2310.225,2310.22,2310.23,0.04328582713899417,0.5384615384615387,,0.0,unknown,buy:2310.23:1777018502.6,False,,
1777018502.86099,False,,,,,buy,2310.23,2310.225,2310.22,2310.23,0.04328582713899417,0.5384615384615387,,0.0,unknown,buy:2310.23:1777018502.8,False,,
