policy,ts,leg,side,price,tfi,tfi_abs,recent_cancel_aggressive_count_5s,recent_cancel_aggressive_density_5s,recent_quote_fade_count_5s,recent_tfi_fade_count_5s,recent_guard_count_5s,would_allow,suppress_reason,quote_lifetime_sec,end_reason,cancel_aggressive_count_during_quote,quote_fade_count_during_quote,tfi_fade_count_during_quote
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018792.4111507,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,16,3.2,1,0,17,False,cancel_density_gt_2p0,0.5290133953094482,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018792.4111507,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,16,3.2,1,0,17,False,guard_count_gt_5,0.5290133953094482,cancel_aggressive,1,0,0
A_current,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,16,3.2,1,0,17,True,,0.5280132293701172,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,16,3.2,1,0,17,True,,0.5280132293701172,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,16,3.2,1,0,17,True,,0.5280132293701172,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,16,3.2,1,0,17,False,cancel_density_gt_1p0,0.5280132293701172,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,16,3.2,1,0,17,False,cancel_density_gt_2p0,0.5280132293701172,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,16,3.2,1,0,17,False,guard_count_gt_5,0.5280132293701172,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,16,3.2,1,0,17,False,cancel_density_gt_2p0,0.5280132293701172,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018792.4121509,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,16,3.2,1,0,17,False,guard_count_gt_5,0.5280132293701172,cancel_aggressive,1,0,0
A_current,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,True,,0.2642021179199219,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,True,,0.2642021179199219,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,True,,0.2642021179199219,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,False,cancel_density_gt_1p0,0.2642021179199219,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,False,cancel_density_gt_2p0,0.2642021179199219,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,False,guard_count_gt_5,0.2642021179199219,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,False,cancel_density_gt_2p0,0.2642021179199219,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018792.675962,bid,buy,2312.63,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,False,guard_count_gt_5,0.2642021179199219,cancel_aggressive,1,0,0
A_current,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,True,,0.2642021179199219,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,True,,0.2642021179199219,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,True,,0.2642021179199219,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,False,cancel_density_gt_1p0,0.2642021179199219,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,False,cancel_density_gt_2p0,0.2642021179199219,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,False,guard_count_gt_5,0.2642021179199219,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,False,cancel_density_gt_2p0,0.2642021179199219,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018792.675962,ask,sell,2320.9700000000003,-0.2021498954911912,0.2021498954911912,15,3.0,1,0,16,False,guard_count_gt_5,0.2642021179199219,cancel_aggressive,1,0,0
A_current,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,True,,0.48397397994995117,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,True,,0.48397397994995117,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,True,,0.48397397994995117,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,False,cancel_density_gt_1p0,0.48397397994995117,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.48397397994995117,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,False,guard_count_gt_5,0.48397397994995117,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.48397397994995117,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018853.0694318,bid,buy,2315.2400000000002,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,False,guard_count_gt_5,0.48397397994995117,cancel_aggressive,1,0,0
A_current,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,True,,0.48397397994995117,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,True,,0.48397397994995117,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,True,,0.48397397994995117,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,False,cancel_density_gt_1p0,0.48397397994995117,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.48397397994995117,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,False,guard_count_gt_5,0.48397397994995117,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.48397397994995117,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018853.0694318,ask,sell,2323.59,0.10393258426966195,0.10393258426966195,19,3.8,0,0,19,False,guard_count_gt_5,0.48397397994995117,cancel_aggressive,1,0,0
A_current,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,True,,0.24779510498046875,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,True,,0.24779510498046875,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,True,,0.24779510498046875,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,False,cancel_density_gt_1p0,0.24779510498046875,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,False,cancel_density_gt_2p0,0.24779510498046875,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,False,guard_count_gt_5,0.24779510498046875,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,False,cancel_density_gt_2p0,0.24779510498046875,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018853.3056107,bid,buy,2315.54,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,False,guard_count_gt_5,0.24779510498046875,cancel_aggressive,1,0,0
A_current,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,True,,0.24779510498046875,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,True,,0.24779510498046875,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,True,,0.24779510498046875,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,False,cancel_density_gt_1p0,0.24779510498046875,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,False,cancel_density_gt_2p0,0.24779510498046875,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,False,guard_count_gt_5,0.24779510498046875,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,False,cancel_density_gt_2p0,0.24779510498046875,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018853.3056107,ask,sell,2323.88,0.11836359457595919,0.11836359457595919,18,3.6,0,0,18,False,guard_count_gt_5,0.24779510498046875,cancel_aggressive,1,0,0
A_current,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,True,,0.23768234252929688,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,tfi_abs_gt_0p5,0.23768234252929688,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,True,,0.23768234252929688,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,cancel_density_gt_1p0,0.23768234252929688,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.23768234252929688,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,guard_count_gt_5,0.23768234252929688,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.23768234252929688,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018865.8662395,bid,buy,2315.94,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,guard_count_gt_5,0.23768234252929688,cancel_aggressive,1,0,0
A_current,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,True,,0.23768234252929688,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,tfi_abs_gt_0p5,0.23768234252929688,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,True,,0.23768234252929688,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,cancel_density_gt_1p0,0.23768234252929688,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.23768234252929688,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,guard_count_gt_5,0.23768234252929688,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.23768234252929688,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018865.8662395,ask,sell,2324.29,-0.5196977873718299,0.5196977873718299,19,3.8,0,0,19,False,guard_count_gt_5,0.23768234252929688,cancel_aggressive,1,0,0
A_current,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,True,,0.2530028820037842,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,tfi_abs_gt_0p5,0.2530028820037842,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,True,,0.2530028820037842,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,cancel_density_gt_1p0,0.2530028820037842,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.2530028820037842,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,guard_count_gt_5,0.2530028820037842,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.2530028820037842,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018873.6097963,bid,buy,2316.25,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,guard_count_gt_5,0.2530028820037842,cancel_aggressive,1,0,0
A_current,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,True,,0.2525005340576172,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,tfi_abs_gt_0p5,0.2525005340576172,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,True,,0.2525005340576172,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,cancel_density_gt_1p0,0.2525005340576172,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.2525005340576172,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,guard_count_gt_5,0.2525005340576172,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.2525005340576172,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018873.6102986,ask,sell,2324.6,0.5897356143079316,0.5897356143079316,19,3.8,0,0,19,False,guard_count_gt_5,0.2525005340576172,cancel_aggressive,1,0,0
A_current,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,18,3.6,1,1,20,True,,0.22780895233154297,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,tfi_abs_gt_0p5,0.22780895233154297,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,tfi_abs_gt_0p6,0.22780895233154297,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,cancel_density_gt_1p0,0.22780895233154297,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,cancel_density_gt_2p0,0.22780895233154297,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,guard_count_gt_5,0.22780895233154297,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,0.22780895233154297,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018885.8733628,bid,buy,2317.9700000000003,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,tfi_abs_gt_0p6+guard_count_gt_5,0.22780895233154297,cancel_aggressive,1,0,0
A_current,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,18,3.6,1,1,20,True,,0.2268054485321045,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,tfi_abs_gt_0p5,0.2268054485321045,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,tfi_abs_gt_0p6,0.2268054485321045,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,cancel_density_gt_1p0,0.2268054485321045,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,cancel_density_gt_2p0,0.2268054485321045,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,guard_count_gt_5,0.2268054485321045,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,tfi_abs_gt_0p6+cancel_density_gt_2p0,0.2268054485321045,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018885.8743663,ask,sell,2330.52,0.875927110731973,0.875927110731973,18,3.6,1,1,20,False,tfi_abs_gt_0p6+guard_count_gt_5,0.2268054485321045,cancel_aggressive,1,0,0
A_current,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,True,,0.2642960548400879,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,True,,0.2642960548400879,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,True,,0.2642960548400879,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,False,cancel_density_gt_1p0,0.2642960548400879,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.2642960548400879,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,False,guard_count_gt_5,0.2642960548400879,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.2642960548400879,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018903.8984728,bid,buy,2316.34,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,False,guard_count_gt_5,0.2642960548400879,cancel_aggressive,1,0,0
A_current,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,True,,0.2632279396057129,cancel_aggressive,1,0,0
B_tfi_abs_lte_0p5,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,True,,0.2632279396057129,cancel_aggressive,1,0,0
C_tfi_abs_lte_0p6,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,True,,0.2632279396057129,cancel_aggressive,1,0,0
D_cancel_density_lte_1p0,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,False,cancel_density_gt_1p0,0.2632279396057129,cancel_aggressive,1,0,0
E_cancel_density_lte_2p0,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.2632279396057129,cancel_aggressive,1,0,0
F_guard_count_lte_5,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,False,guard_count_gt_5,0.2632279396057129,cancel_aggressive,1,0,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,False,cancel_density_gt_2p0,0.2632279396057129,cancel_aggressive,1,0,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018903.899541,ask,sell,2324.69,-0.48954521693674813,0.48954521693674813,19,3.8,0,0,19,False,guard_count_gt_5,0.2632279396057129,cancel_aggressive,1,0,0
A_current,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,True,,0.24787664413452148,quote_fade,0,1,0
B_tfi_abs_lte_0p5,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,True,,0.24787664413452148,quote_fade,0,1,0
C_tfi_abs_lte_0p6,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,True,,0.24787664413452148,quote_fade,0,1,0
D_cancel_density_lte_1p0,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,False,cancel_density_gt_1p0,0.24787664413452148,quote_fade,0,1,0
E_cancel_density_lte_2p0,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.24787664413452148,quote_fade,0,1,0
F_guard_count_lte_5,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,False,guard_count_gt_5,0.24787664413452148,quote_fade,0,1,0
G_tfi_abs_lte_0p6_and_cancel_density_lte_2p0,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,False,cancel_density_gt_2p0,0.24787664413452148,quote_fade,0,1,0
H_tfi_abs_lte_0p6_and_guard_count_lte_5,1777018944.6044497,bid,buy,2312.79,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,False,guard_count_gt_5,0.24787664413452148,quote_fade,0,1,0
A_current,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,True,,0.24687528610229492,quote_fade,0,1,0
B_tfi_abs_lte_0p5,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,True,,0.24687528610229492,quote_fade,0,1,0
C_tfi_abs_lte_0p6,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,True,,0.24687528610229492,quote_fade,0,1,0
D_cancel_density_lte_1p0,1777018944.605451,ask,sell,2321.13,-0.40263954997836404,0.40263954997836404,18,3.6,1,0,19,False,cancel_density_gt_1p0,0.24687528610229492,quote_fade,0,1,0
