scenario,ts,reason,trade_side,trade_px,mid_perp,bid_px,ask_px,spread_bps,tfi,in_quote,quote_leg,quote_lifetime_sec
18bps,1777018599.363856,cancel_aggressive,sell,2315.35,2315.255,2315.25,2315.26,0.04319178665079345,-0.16065573770491814,False,,
18bps,1777018599.6007736,cancel_aggressive,sell,2315.25,2315.205,2315.2,2315.21,0.04319271943615481,-0.2173913043478262,False,,
18bps,1777018599.863302,cancel_aggressive,sell,2315.08,2315.085,2315.08,2315.09,0.043194958285411894,-0.4306569343065695,False,,
18bps,1777018600.0975313,cancel_aggressive,buy,2315.09,2315.085,2315.08,2315.09,0.043194958285411894,-0.18131868131868142,False,,
18bps,1777018600.360038,cancel_aggressive,sell,2315.08,2315.045,2315.04,2315.05,0.04319570462007555,-0.6133828996282529,False,,
18bps,1777018600.6017828,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018600.8623137,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018601.1003168,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018601.3757865,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018601.639631,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018601.9022758,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018602.1666653,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018602.4463825,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018602.7007837,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018602.9618273,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018603.2182183,cancel_aggressive,sell,2315.04,2314.965,2314.96,2314.97,0.04319719736481342,-0.6363636363636362,False,,
18bps,1777018603.490449,cancel_aggressive,sell,2314.96,2314.965,2314.96,2314.97,0.04319719736481342,-0.720524017467249,False,,
18bps,1777018603.7535727,cancel_aggressive,sell,2314.76,2314.645,2314.64,2314.65,0.04320316938544908,-0.7253218884120172,False,,
18bps,1777018604.0004215,cancel_aggressive,sell,2314.76,2314.645,2314.64,2314.65,0.04320316938544908,-0.7253218884120172,False,,
18bps,1777018604.2510943,cancel_aggressive,sell,2314.76,2314.645,2314.64,2314.65,0.04320316938544908,-0.7253218884120172,False,,
18bps,1777018604.5005488,cancel_aggressive,buy,2314.65,2314.645,2314.64,2314.65,0.04320316938544908,0.5793184488836661,False,,
18bps,1777018604.7626069,cancel_aggressive,buy,2314.65,2314.645,2314.64,2314.65,0.04320316938544908,0.5793184488836661,False,,
18bps,1777018605.2604892,cancel_aggressive,buy,2314.65,2314.645,2314.64,2314.65,0.04320316938544908,0.5793184488836661,False,,
18bps,1777018605.5008097,cancel_aggressive,buy,2314.65,2314.645,2314.64,2314.65,0.04320316938544908,0.5793184488836661,False,,
18bps,1777018605.7598243,cancel_aggressive,sell,2314.64,2314.645,2314.64,2314.65,0.04320316938544908,-0.034852546916890055,False,,
18bps,1777018606.0007098,cancel_aggressive,buy,2314.65,2314.7650000000003,2314.76,2314.77,0.04320092968298522,-0.02933333333333336,False,,
18bps,1777018606.2765346,cancel_aggressive,buy,2314.65,2314.7650000000003,2314.76,2314.77,0.04320092968298522,-0.02933333333333336,False,,
18bps,1777018606.7718077,cancel_aggressive,sell,2314.76,2314.7650000000003,2314.76,2314.77,0.04320092968298522,-0.5745178258328462,False,,
18bps,1777018607.0049343,cancel_aggressive,sell,2314.64,2314.645,2314.64,2314.65,0.04320316938544908,-0.5940897686088653,False,,
18bps,1777018607.257356,cancel_aggressive,sell,2314.64,2314.645,2314.64,2314.65,0.04320316938544908,-0.6033595231644541,False,,
18bps,1777018607.4998603,cancel_aggressive,sell,2314.64,2314.645,2314.64,2314.65,0.04320316938544908,-0.6033595231644541,False,,
18bps,1777018607.7715635,cancel_aggressive,sell,2314.64,2314.645,2314.64,2314.65,0.04320316938544908,-0.6033595231644541,False,,
18bps,1777018608.0004961,cancel_aggressive,buy,2314.65,2314.645,2314.64,2314.65,0.04320316938544908,-0.5874463519313307,False,,
18bps,1777018608.271142,cancel_aggressive,sell,2314.64,2314.645,2314.64,2314.65,0.04320316938544908,-0.676822861945787,False,,
18bps,1777018608.4999652,cancel_aggressive,buy,2314.72,2314.865,2314.86,2314.87,0.04319906344328301,0.34723926380368114,False,,
18bps,1777018608.76913,cancel_aggressive,buy,2314.95,2314.9449999999997,2314.94,2314.95,0.04319757056760974,0.3532737851348031,False,,
18bps,1777018609.000507,cancel_aggressive,sell,2314.94,2314.9449999999997,2314.94,2314.95,0.04319757056760974,0.2530541012216406,False,,
18bps,1777018609.265649,cancel_aggressive,sell,2314.94,2314.9449999999997,2314.94,2314.95,0.04319757056760974,0.2530541012216406,False,,
18bps,1777018609.5018444,cancel_aggressive,buy,2314.96,2314.9449999999997,2314.94,2314.95,0.04319757056760974,0.26753093694755475,False,,
18bps,1777018609.7523515,cancel_aggressive,buy,2314.96,2315.085,2315.08,2315.09,0.043194958285411894,0.26753093694755475,False,,
18bps,1777018609.9998288,cancel_aggressive,sell,2315.08,2315.085,2315.08,2315.09,0.043194958285411894,0.23119734096003736,False,,
18bps,1777018610.2618213,cancel_aggressive,sell,2315.08,2315.085,2315.08,2315.09,0.043194958285411894,0.23119734096003736,False,,
18bps,1777018610.5005558,cancel_aggressive,sell,2315.08,2315.085,2315.08,2315.09,0.043194958285411894,0.23119734096003736,False,,
18bps,1777018610.7768338,cancel_aggressive,sell,2314.93,2314.875,2314.87,2314.88,0.04319887683014538,0.2252700287512632,False,,
18bps,1777018610.9998403,cancel_aggressive,sell,2314.93,2314.875,2314.87,2314.88,0.04319887683014538,0.2252700287512632,False,,
18bps,1777018611.2578297,cancel_aggressive,buy,2314.88,2314.875,2314.87,2314.88,0.04319887683014538,0.30069815195071914,False,,
18bps,1777018611.5006316,cancel_aggressive,buy,2314.88,2314.875,2314.87,2314.88,0.04319887683014538,0.3109420524441571,False,,
18bps,1777018611.7715497,cancel_aggressive,buy,2314.88,2314.875,2314.87,2314.88,0.04319887683014538,0.3109420524441571,False,,
18bps,1777018612.017974,cancel_aggressive,buy,2314.88,2314.875,2314.87,2314.88,0.04319887683014538,0.3109420524441571,False,,
18bps,1777018612.2843482,cancel_aggressive,buy,2314.88,2314.875,2314.87,2314.88,0.04319887683014538,0.3109420524441571,False,,
18bps,1777018612.8003097,cancel_aggressive,buy,2314.88,2314.875,2314.87,2314.88,0.04319887683014538,0.3109420524441571,False,,
18bps,1777018613.0633483,cancel_aggressive,sell,2314.87,2314.875,2314.87,2314.88,0.04319887683014538,0.5925634467833956,False,,
18bps,1777018613.2995603,cancel_aggressive,sell,2314.72,2314.725,2314.72,2314.73,0.04320167622598054,0.7447223124391039,False,,
18bps,1777018613.5619807,cancel_aggressive,sell,2314.72,2314.725,2314.72,2314.73,0.04320167622598054,0.7447223124391039,False,,
18bps,1777018613.7994666,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,-0.30528709494030676,False,,
18bps,1777018614.0605073,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018614.3010929,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018614.5594711,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018614.7997084,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018615.0574925,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018615.2998703,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018615.5695596,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018615.7998023,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018616.0694504,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018616.2998989,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018616.566918,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.6792626728110599,False,,
18bps,1777018616.800358,cancel_aggressive,sell,2314.72,2314.725,2314.72,2314.73,0.04320167622598054,0.3585657370517928,False,,
18bps,1777018617.0667987,cancel_aggressive,buy,2314.73,2314.725,2314.72,2314.73,0.04320167622598054,0.40590405904059046,False,,
18bps,1777018617.299881,cancel_aggressive,sell,2314.72,2314.725,2314.72,2314.73,0.04320167622598054,0.40331491712707185,False,,
18bps,1777018617.5651202,cancel_aggressive,buy,2314.93,2314.925,2314.92,2314.93,0.04319794377685467,0.4224598930481281,False,,
18bps,1777018617.800523,cancel_aggressive,buy,2314.93,2314.925,2314.92,2314.93,0.04319794377685467,0.4224598930481281,False,,
18bps,1777018618.0614889,cancel_aggressive,buy,2314.93,2314.925,2314.92,2314.93,0.04319794377685467,0.4224598930481281,False,,
18bps,1777018618.299835,cancel_aggressive,buy,2314.93,2314.925,2314.92,2314.93,0.04319794377685467,0.8590425531914893,False,,
18bps,1777018618.556443,cancel_aggressive,buy,2314.93,2314.925,2314.92,2314.93,0.04319794377685467,0.8590425531914893,False,,
18bps,1777018618.7999785,cancel_aggressive,buy,2314.93,2314.925,2314.92,2314.93,0.04319794377685467,0.8590425531914893,False,,
18bps,1777018619.0518348,cancel_aggressive,sell,2314.85,2314.705,2314.7,2314.71,0.043202049506171535,0.8252427184466019,False,,
18bps,1777018619.2994514,cancel_aggressive,sell,2314.85,2314.705,2314.7,2314.71,0.043202049506171535,0.8252427184466019,False,,
18bps,1777018619.5656488,cancel_aggressive,sell,2314.7,2314.705,2314.7,2314.71,0.043202049506171535,0.3795761078998072,False,,
18bps,1777018619.8010566,cancel_aggressive,sell,2314.7,2314.705,2314.7,2314.71,0.043202049506171535,0.27857142857142847,False,,
18bps,1777018620.065391,cancel_aggressive,sell,2314.7,2314.705,2314.7,2314.71,0.043202049506171535,0.27857142857142847,False,,
18bps,1777018620.2975087,cancel_aggressive,sell,2314.67,2314.675,2314.67,2314.68,0.04320260943658842,0.2281303602058321,False,,
18bps,1777018620.5627575,cancel_aggressive,sell,2314.67,2314.675,2314.67,2314.68,0.04320260943658842,0.1492776886035315,False,,
18bps,1777018620.8000002,cancel_aggressive,sell,2314.67,2314.675,2314.67,2314.68,0.04320260943658842,0.1492776886035315,False,,
18bps,1777018621.059825,cancel_aggressive,sell,2314.64,2314.645,2314.64,2314.65,0.04320316938544908,0.1347068145800321,False,,
18bps,1777018621.3021114,cancel_aggressive,sell,2314.64,2314.645,2314.64,2314.65,0.04320316938544908,0.09491059147180225,False,,
18bps,1777018621.5568027,cancel_aggressive,sell,2314.64,2314.4849999999997,2314.48,2314.49,0.04320615601208706,0.09491059147180225,False,,
18bps,1777018621.7998357,cancel_aggressive,buy,2314.49,2314.4849999999997,2314.48,2314.49,0.04320615601208706,0.10109289617486374,False,,
18bps,1777018622.3011205,cancel_aggressive,sell,2314.05,2314.0150000000003,2314.01,2314.02,0.043214931622152536,0.6437677930436936,False,,
18bps,1777018622.5700066,cancel_aggressive,buy,2314.02,2314.0150000000003,2314.01,2314.02,0.043214931622152536,0.6433531746031748,False,,
18bps,1777018623.068418,cancel_aggressive,buy,2314.27,2314.375,2314.37,2314.38,0.043208209560759506,0.6806927944931724,True,bid,0.26344799995422363
18bps,1777018623.2990596,cancel_aggressive,buy,2314.27,2314.375,2314.37,2314.38,0.043208209560759506,0.6806927944931724,False,,
18bps,1777018623.5674868,cancel_aggressive,buy,2314.81,2314.8050000000003,2314.8,2314.81,0.04320018316775508,0.6712015548187961,False,,
18bps,1777018623.8009212,cancel_aggressive,buy,2314.98,2315.025,2315.02,2315.03,0.04319607779707899,0.6779395296752532,False,,
18bps,1777018624.0678768,cancel_aggressive,buy,2315.21,2315.205,2315.2,2315.21,0.04319271943615481,0.6807511737089217,False,,
18bps,1777018624.2999086,cancel_aggressive,buy,2315.21,2315.205,2315.2,2315.21,0.04319271943615481,0.6807511737089217,False,,
18bps,1777018624.5520167,cancel_aggressive,buy,2315.21,2315.205,2315.2,2315.21,0.04319271943615481,0.6807511737089217,False,,
18bps,1777018624.7998917,cancel_aggressive,buy,2315.21,2315.205,2315.2,2315.21,0.04319271943615481,0.6807511737089217,False,,
18bps,1777018625.0637712,cancel_aggressive,sell,2315.04,2315.115,2315.11,2315.12,0.043194398549374576,0.7037960339943355,False,,
18bps,1777018625.3006654,cancel_aggressive,sell,2315.04,2315.045,2315.04,2315.05,0.04319570462007555,0.6847058823529425,False,,
18bps,1777018625.5615203,cancel_aggressive,sell,2315.04,2315.045,2315.04,2315.05,0.04319570462007555,0.6847058823529425,False,,
18bps,1777018625.7998614,cancel_aggressive,sell,2315.04,2315.045,2315.04,2315.05,0.04319570462007555,0.6847058823529425,False,,
18bps,1777018626.0624213,cancel_aggressive,sell,2315.04,2315.045,2315.04,2315.05,0.04319570462007555,0.6881104749073776,False,,
18bps,1777018626.3009105,cancel_aggressive,sell,2315.04,2315.045,2315.04,2315.05,0.04319570462007555,0.6881104749073776,False,,
18bps,1777018626.5622823,cancel_aggressive,sell,2315.04,2315.045,2315.04,2315.05,0.04319570462007555,0.6802606448713642,False,,
18bps,1777018627.0507689,cancel_aggressive,buy,2315.05,2315.045,2315.04,2315.05,0.04319570462007555,0.5699614890885745,False,,
18bps,1777018627.2998998,cancel_aggressive,buy,2315.31,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.5894465894465888,False,,
18bps,1777018627.5587335,cancel_aggressive,buy,2315.31,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.5894465894465888,False,,
18bps,1777018627.7993681,cancel_aggressive,sell,2315.21,2315.245,2315.24,2315.25,0.04319197320464262,0.631544068919814,False,,
18bps,1777018628.0562472,cancel_aggressive,sell,2315.21,2315.215,2315.21,2315.22,0.04319253287389522,0.631544068919814,False,,
18bps,1777018628.2999167,cancel_aggressive,sell,2315.01,2315.005,2315.0,2315.01,0.043196450980530404,-0.012006861063465593,False,,
18bps,1777018628.5579147,cancel_aggressive,buy,2315.01,2315.005,2315.0,2315.01,0.043196450980530404,-0.031468531468531936,False,,
18bps,1777018628.7993615,cancel_aggressive,buy,2315.01,2315.005,2315.0,2315.01,0.043196450980530404,-0.031468531468531936,False,,
18bps,1777018629.3060682,cancel_aggressive,buy,2315.01,2315.005,2315.0,2315.01,0.043196450980530404,-0.031468531468531936,False,,
18bps,1777018629.5697646,cancel_aggressive,sell,2314.86,2314.975,2314.97,2314.98,0.04319701076779783,0.8848947662506985,False,,
18bps,1777018629.8012748,cancel_aggressive,sell,2314.71,2314.815,2314.81,2314.82,0.04319999654494324,0.8806913213157408,False,,
18bps,1777018630.0692298,cancel_aggressive,sell,2314.71,2314.6949999999997,2314.69,2314.7,0.04320223614672142,0.8806913213157408,False,,
18bps,1777018630.2999547,cancel_aggressive,sell,2314.69,2314.6949999999997,2314.69,2314.7,0.04320223614672142,0.8364460562103355,False,,
18bps,1777018630.569558,cancel_aggressive,sell,2314.69,2314.6949999999997,2314.69,2314.7,0.04320223614672142,0.8364460562103355,False,,
18bps,1777018630.799676,cancel_aggressive,buy,2314.7,2314.6949999999997,2314.69,2314.7,0.04320223614672142,0.8395017793594306,False,,
18bps,1777018631.066145,cancel_aggressive,buy,2314.7,2314.6949999999997,2314.69,2314.7,0.04320223614672142,0.8396159317211949,False,,
18bps,1777018631.2998295,cancel_aggressive,sell,2314.46,2314.465,2314.46,2314.47,0.0432065293696968,0.8491510277033065,False,,
18bps,1777018631.5639582,cancel_aggressive,sell,2314.46,2314.465,2314.46,2314.47,0.0432065293696968,0.5990790483499616,False,,
18bps,1777018631.7987258,cancel_aggressive,buy,2314.47,2314.465,2314.46,2314.47,0.0432065293696968,0.5993250498542722,False,,
18bps,1777018632.2969475,cancel_aggressive,sell,2315.35,2315.355,2315.35,2315.36,0.043189921200931514,0.9334153506239175,True,bid,0.23005986213684082
18bps,1777018632.5620441,cancel_aggressive,buy,2315.36,2315.355,2315.35,2315.36,0.043189921200931514,0.9333082045483104,False,,
18bps,1777018632.7992074,cancel_aggressive,buy,2315.36,2315.355,2315.35,2315.36,0.043189921200931514,0.9333082045483104,False,,
18bps,1777018633.059952,cancel_aggressive,sell,2315.35,2315.185,2315.18,2315.19,0.04319309256158052,0.9131169961457175,False,,
18bps,1777018633.2996912,cancel_aggressive,buy,2315.19,2315.185,2315.18,2315.19,0.04319309256158052,0.9139346301179053,False,,
18bps,1777018633.5574286,cancel_aggressive,buy,2315.19,2315.185,2315.18,2315.19,0.04319309256158052,0.9139346301179053,False,,
18bps,1777018633.7983294,cancel_aggressive,buy,2315.19,2315.185,2315.18,2315.19,0.04319309256158052,0.9143288682001641,False,,
18bps,1777018634.0563264,cancel_aggressive,buy,2315.19,2315.185,2315.18,2315.19,0.04319309256158052,0.9143288682001641,False,,
18bps,1777018634.3001304,cancel_aggressive,buy,2315.19,2315.185,2315.18,2315.19,0.04319309256158052,0.9143373523804815,False,,
18bps,1777018634.5517783,cancel_aggressive,buy,2315.19,2315.185,2315.18,2315.19,0.04319309256158052,0.9151773675565696,False,,
18bps,1777018635.0635498,cancel_aggressive,buy,2315.19,2315.185,2315.18,2315.19,0.04319309256158052,0.9151773675565696,False,,
18bps,1777018635.3001354,cancel_aggressive,buy,2315.19,2315.185,2315.18,2315.19,0.04319309256158052,0.9151773675565696,False,,
18bps,1777018635.5629709,cancel_aggressive,sell,2315.03,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.91686835143806,False,,
18bps,1777018635.8000164,cancel_aggressive,buy,2315.02,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.9168917398154407,False,,
18bps,1777018636.0558891,cancel_aggressive,buy,2315.02,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.9168917398154407,False,,
18bps,1777018636.2992277,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.9160953590069131,False,,
18bps,1777018636.5480692,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.9160953590069131,False,,
18bps,1777018636.800018,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.9160953590069131,False,,
18bps,1777018637.2998302,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.9160953590069131,False,,
18bps,1777018637.5536072,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.08838821490467919,False,,
18bps,1777018637.8004096,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.08838821490467919,False,,
18bps,1777018638.3000476,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.08838821490467919,False,,
18bps,1777018638.5651894,cancel_aggressive,buy,2315.1,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.7503467406380027,False,,
18bps,1777018638.7992842,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.2253052164261931,False,,
18bps,1777018639.064246,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.2253052164261931,False,,
18bps,1777018639.2996254,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.2253052164261931,False,,
18bps,1777018639.8413076,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,0.1488469601677149,False,,
18bps,1777018640.1002467,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,-0.5474006116207951,False,,
18bps,1777018640.3567472,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,-0.5474006116207951,False,,
18bps,1777018640.5998569,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,-0.5474006116207951,False,,
18bps,1777018640.855055,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,-0.5474006116207951,False,,
18bps,1777018641.3535597,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,-0.5474006116207951,False,,
18bps,1777018641.6116488,cancel_aggressive,sell,2315.09,2315.0950000000003,2315.09,2315.1,0.04319477170381142,-0.5576923076923076,False,,
18bps,1777018641.8691761,cancel_aggressive,sell,2315.09,2315.0150000000003,2315.01,2315.02,0.04319626438603434,-0.5843373493975903,False,,
18bps,1777018642.1014426,cancel_aggressive,buy,2315.15,2315.0150000000003,2315.01,2315.02,0.04319626438603434,-0.5470588235294116,False,,
18bps,1777018642.3635578,cancel_aggressive,buy,2315.15,2315.145,2315.14,2315.15,0.043193838831772,-0.5470588235294116,False,,
18bps,1777018642.6007528,cancel_aggressive,buy,2315.15,2315.145,2315.14,2315.15,0.043193838831772,-0.5470588235294116,False,,
18bps,1777018642.8608165,cancel_aggressive,buy,2315.15,2315.145,2315.14,2315.15,0.043193838831772,-0.5470588235294116,False,,
18bps,1777018643.3599472,cancel_aggressive,sell,2315.14,2315.145,2315.14,2315.15,0.043193838831772,-0.5064102564102563,False,,
18bps,1777018643.6008215,cancel_aggressive,buy,2315.32,2315.335,2315.33,2315.34,0.04319029427801281,-0.714758164530798,False,,
18bps,1777018643.8569078,cancel_aggressive,buy,2315.32,2315.335,2315.33,2315.34,0.04319029427801281,-0.714758164530798,False,,
18bps,1777018644.0999172,cancel_aggressive,buy,2315.34,2315.335,2315.33,2315.34,0.04319029427801281,-0.7943648047454278,False,,
18bps,1777018644.3578472,cancel_aggressive,sell,2315.2,2315.205,2315.2,2315.21,0.04319271943615481,-0.820689655172414,False,,
18bps,1777018644.6004975,cancel_aggressive,sell,2315.12,2315.105,2315.1,2315.11,0.04319458512775135,-0.8166593212869109,False,,
18bps,1777018644.851486,cancel_aggressive,sell,2315.12,2315.105,2315.1,2315.11,0.04319458512775135,-0.8166593212869109,False,,
18bps,1777018645.0996988,cancel_aggressive,sell,2315.12,2315.105,2315.1,2315.11,0.04319458512775135,-0.8166593212869109,False,,
18bps,1777018645.352337,cancel_aggressive,sell,2315.12,2315.105,2315.1,2315.11,0.04319458512775135,-0.8166593212869109,False,,
18bps,1777018645.601818,cancel_aggressive,sell,2315.1,2315.105,2315.1,2315.11,0.04319458512775135,-0.8552036199095026,False,,
18bps,1777018645.844489,cancel_aggressive,sell,2315.1,2315.105,2315.1,2315.11,0.04319458512775135,-0.8552036199095026,False,,
18bps,1777018646.5992546,cancel_aggressive,sell,2315.77,2315.775,2315.77,2315.78,0.04318208807081119,0.38087557603686556,False,,
18bps,1777018646.8618515,cancel_aggressive,sell,2315.77,2315.775,2315.77,2315.78,0.04318208807081119,0.38087557603686556,False,,
18bps,1777018647.0975947,cancel_aggressive,sell,2315.51,2315.505,2315.5,2315.51,0.04318712332825141,0.2924304507224494,False,,
18bps,1777018647.3627377,cancel_aggressive,sell,2315.5,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.28634456042182216,False,,
18bps,1777018647.6009872,cancel_aggressive,sell,2315.5,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.28634456042182216,False,,
18bps,1777018647.8603644,cancel_aggressive,sell,2315.5,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.28634456042182216,False,,
18bps,1777018648.094633,cancel_aggressive,sell,2315.5,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.28634456042182216,False,,
18bps,1777018648.3530557,cancel_aggressive,sell,2315.5,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.28634456042182216,False,,
18bps,1777018648.6009526,cancel_aggressive,sell,2315.5,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.28634456042182216,False,,
18bps,1777018648.8600748,cancel_aggressive,sell,2315.3,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.5373986980204593,False,,
18bps,1777018649.3586996,cancel_aggressive,sell,2315.3,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.4598208653967448,False,,
18bps,1777018649.6000617,cancel_aggressive,sell,2315.3,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.4598208653967448,False,,
18bps,1777018649.8587916,cancel_aggressive,sell,2315.3,2315.3050000000003,2315.3,2315.31,0.043190853903755794,0.4598208653967448,False,,
18bps,1777018650.3565755,cancel_aggressive,buy,2315.51,2315.525,2315.52,2315.53,0.043186750305949095,0.5188481675392667,False,,
18bps,1777018650.5999403,cancel_aggressive,buy,2315.51,2315.525,2315.52,2315.53,0.043186750305949095,0.5188481675392667,False,,
18bps,1777018650.8727303,cancel_aggressive,buy,2315.51,2315.525,2315.52,2315.53,0.043186750305949095,0.5188481675392667,False,,
18bps,1777018651.40011,cancel_aggressive,buy,2315.51,2315.525,2315.52,2315.53,0.043186750305949095,0.5188481675392667,False,,
18bps,1777018651.6676412,cancel_aggressive,buy,2315.51,2315.525,2315.52,2315.53,0.043186750305949095,0.5188481675392667,False,,
18bps,1777018651.9094052,cancel_aggressive,sell,2315.34,2315.3450000000003,2315.34,2315.35,0.043190107736702434,-0.9703574542284219,False,,
18bps,1777018652.1667783,cancel_aggressive,sell,2315.34,2315.3450000000003,2315.34,2315.35,0.043190107736702434,-0.9703574542284219,False,,
18bps,1777018652.41365,cancel_aggressive,sell,2315.34,2315.3450000000003,2315.34,2315.35,0.043190107736702434,-0.9703574542284219,False,,
18bps,1777018652.6753867,cancel_aggressive,sell,2315.34,2315.3450000000003,2315.34,2315.35,0.043190107736702434,-0.9703574542284219,False,,
18bps,1777018652.9382422,cancel_aggressive,sell,2315.34,2315.3450000000003,2315.34,2315.35,0.043190107736702434,-0.9703574542284219,False,,
18bps,1777018653.2012153,cancel_aggressive,buy,2315.35,2315.3450000000003,2315.34,2315.35,0.043190107736702434,-0.7955911823647294,False,,
18bps,1777018653.4684255,cancel_aggressive,buy,2315.35,2315.3450000000003,2315.34,2315.35,0.043190107736702434,-0.7955911823647294,False,,
18bps,1777018653.730426,cancel_aggressive,buy,2315.49,2315.4849999999997,2315.48,2315.49,0.04318749635503375,-0.7330754352030945,False,,
18bps,1777018653.9998019,cancel_aggressive,sell,2315.48,2315.4849999999997,2315.48,2315.49,0.04318749635503375,-0.7649063032367971,False,,
18bps,1777018654.250044,cancel_aggressive,sell,2315.48,2315.4849999999997,2315.48,2315.49,0.04318749635503375,-0.9867714723926381,False,,
18bps,1777018654.5006697,cancel_aggressive,buy,2315.98,2315.965,2315.96,2315.97,0.043178545443318575,-0.46743132257151004,False,,
18bps,1777018654.7797887,cancel_aggressive,buy,2315.98,2315.995,2315.99,2316.0,0.04317798613649114,-0.46743132257151004,False,,
18bps,1777018655.0392404,cancel_aggressive,buy,2316.0,2315.995,2315.99,2316.0,0.04317798613649114,-0.45865296642972814,False,,
