scenario,quote_ts,end_ts,end_reason,leg,side,price,quote_lifetime_sec,mid_at_end,mid_after_1s,ret_1s_bps,mid_after_3s,ret_3s_bps,mid_after_5s,ret_5s_bps,tfi,obi,mid_move_bps,directional_ret_1s_bps,directional_ret_3s_bps,directional_ret_5s_bps,exit_success_1s,exit_success_3s,exit_success_5s
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129803.9148638,1777129805.4013524,quote_fade,ask,sell,2319.17,1.4864885807037354,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,0.3500000000000001,-0.20193816965809053,-10.636369912663929,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129805.678111,1777129805.9421177,quote_fade,bid,buy,2310.7000000000003,0.2640066146850586,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,0.3500000000000001,0.19285555308257288,6.548406338340065,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129805.678111,1777129805.9421177,quote_fade,ask,sell,2319.03,0.2640066146850586,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,0.3500000000000001,0.19285555308257288,6.548406338340065,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129806.1973095,1777129807.223717,tfi_fade,bid,buy,2310.76,1.0264074802398682,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9847328244274809,0.05014403072655494,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129806.1973095,1777129807.223717,tfi_fade,ask,sell,2319.09,1.0264074802398682,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9847328244274809,0.05014403072655494,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129807.2282321,1777129807.497348,tfi_fade,ask,sell,2318.75,0.2691159248352051,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9847328244274809,0.05787522166693525,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129808.7699132,1777129808.9942698,tfi_fade,bid,buy,2306.34,0.22435665130615234,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9847328244274809,0.40145198091682216,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129808.7709138,1777129808.9942698,tfi_fade,ask,sell,2318.83,0.22335600852966309,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9847328244274809,0.40145198091682216,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129809.7699971,1777129809.9963965,tfi_fade,bid,buy,2306.36,0.22639942169189453,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9847328244274809,0.4730915472360338,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129809.7709973,1777129809.9963965,tfi_fade,ask,sell,2318.85,0.22539925575256348,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9847328244274809,0.4730915472360338,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129810.5162292,1777129810.7776814,tfi_fade,bid,buy,2306.36,0.26145219802856445,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9847328244274809,0.4727146460031433,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129810.5162292,1777129810.7776814,tfi_fade,ask,sell,2318.85,0.26145219802856445,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9847328244274809,0.4727146460031433,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129812.0909195,1777129812.3397222,quote_fade,bid,buy,2306.4,0.24880266189575195,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9591836734693877,0.6730813513602422,4.407884928276524,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129812.0909195,1777129812.3397222,quote_fade,ask,sell,2318.9,0.24880266189575195,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.9591836734693877,0.6730813513602422,4.407884928276524,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129812.599036,1777129812.8517618,quote_fade,bid,buy,2306.4,0.25272583961486816,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-1.0,0.5397419891801916,-11.735392779712438,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129812.6000361,1777129812.8517618,quote_fade,ask,sell,2318.88,0.2517256736755371,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-1.0,0.5397419891801916,-11.735392779712438,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129813.3864288,1777129813.6507874,quote_fade,bid,buy,2310.75,0.2643585205078125,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.02666666666666669,0.6074646590044452,-11.00273774003649,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129813.387428,1777129813.6507874,quote_fade,ask,sell,2319.09,0.26335930824279785,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.02666666666666669,0.6074646590044452,-11.00273774003649,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129813.9204865,1777129814.445313,quote_fade,bid,buy,2310.7200000000003,0.5248265266418457,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.02666666666666669,0.47950207468879674,6.3321504674559685,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129813.9204865,1777129814.445313,quote_fade,ask,sell,2319.06,0.5248265266418457,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.02666666666666669,0.47950207468879674,6.3321504674559685,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129814.7027438,1777129815.994724,quote_fade,bid,buy,2310.73,1.291980266571045,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.02666666666666669,0.6300977820176484,3.9755675446768346,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129814.7027438,1777129815.994724,quote_fade,ask,sell,2319.06,1.291980266571045,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.02666666666666669,0.6300977820176484,3.9755675446768346,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129816.2746496,1777129817.0034103,quote_fade,bid,buy,2310.77,0.7287607192993164,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.02666666666666669,0.6239116414059982,-7.553505797855236,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129816.2746496,1777129817.0034103,quote_fade,ask,sell,2319.11,0.7287607192993164,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.02666666666666669,0.6239116414059982,-7.553505797855236,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129817.7737746,1777129818.288586,quote_fade,bid,buy,2310.77,0.5148112773895264,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.02666666666666669,0.6243699850812469,-9.817332878785654,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129817.7737746,1777129818.288586,quote_fade,ask,sell,2319.11,0.5148112773895264,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-0.02666666666666669,0.6243699850812469,-9.817332878785654,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129819.051484,1777129819.293593,tfi_fade,bid,buy,2306.38,0.24210882186889648,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-1.0,0.6238158584270569,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129819.051484,1777129819.293593,tfi_fade,ask,sell,2318.88,0.24210882186889648,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-1.0,0.6238158584270569,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129820.0505776,1777129820.2954085,quote_fade,bid,buy,2306.4,0.24483084678649902,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-1.0,0.5558207245477543,-13.652716308199864,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129820.0505776,1777129820.2954085,quote_fade,ask,sell,2318.9,0.24483084678649902,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-1.0,0.5558207245477543,-13.652716308199864,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129820.5508335,1777129820.7946842,quote_fade,bid,buy,2306.4,0.2438507080078125,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-1.0,0.6824121971140756,-14.277303185648035,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129820.5508335,1777129820.7946842,quote_fade,ask,sell,2318.9,0.2438507080078125,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-1.0,0.6824121971140756,-14.277303185648035,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129821.0645976,1777129821.324475,tfi_fade,bid,buy,2306.4,0.25987744331359863,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-1.0,0.6610735817534685,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129821.0645976,1777129821.324475,tfi_fade,ask,sell,2318.9,0.25987744331359863,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,-1.0,0.6610735817534685,,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129821.83577,1777129822.0896122,tfi_fade,bid,buy,2310.94,0.2538423538208008,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,0.8260869565217392,0.6628249409198327,,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129821.83577,1777129822.0896122,tfi_fade,ask,sell,2323.4500000000003,0.2538423538208008,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.0550000000003,0.0,0.8260869565217392,0.6628249409198327,,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129823.9605055,1777129824.2257166,quote_fade,bid,buy,2310.9700000000003,0.2652111053466797,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.215,0.6911282885281536,0.8260869565217392,0.6241502104240855,-9.429321088879403,-0.0,-0.0,-0.6911282885281536,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129823.9605055,1777129824.2257166,quote_fade,ask,sell,2323.48,0.2652111053466797,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.215,0.6911282885281536,0.8260869565217392,0.6241502104240855,-9.429321088879403,-0.0,-0.0,-0.6911282885281536,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129824.753761,1777129824.9944897,quote_fade,bid,buy,2310.9700000000003,0.24072861671447754,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.215,0.6911282885281536,0.8260869565217392,0.6241502104240855,-12.53257174411873,-0.0,-0.0,-0.6911282885281536,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129824.753761,1777129824.9944897,quote_fade,ask,sell,2323.48,0.24072861671447754,2315.0550000000003,2315.0550000000003,0.0,2315.0550000000003,0.0,2315.215,0.6911282885281536,0.8260869565217392,0.6241502104240855,-12.53257174411873,-0.0,-0.0,-0.6911282885281536,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129825.498894,1777129825.768216,tfi_fade,bid,buy,2310.92,0.26932191848754883,2315.0550000000003,2315.0550000000003,0.0,2315.215,0.6911282885281536,2315.215,0.6911282885281536,0.8260869565217392,0.4302554027504912,,0.0,0.6911282885281536,0.6911282885281536,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129825.498894,1777129825.768216,tfi_fade,ask,sell,2323.42,0.26932191848754883,2315.0550000000003,2315.0550000000003,0.0,2315.215,0.6911282885281536,2315.215,0.6911282885281536,0.8260869565217392,0.4302554027504912,,0.0,0.6911282885281536,0.6911282885281536,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129826.5374193,1777129826.784579,quote_fade,bid,buy,2310.9700000000003,0.24715971946716309,2315.0550000000003,2315.0550000000003,0.0,2315.215,0.6911282885281536,2315.215,0.6911282885281536,0.8260869565217392,0.6244131455399062,5.85642045209177,0.0,0.6911282885281536,0.6911282885281536,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129826.5374193,1777129826.784579,quote_fade,ask,sell,2323.48,0.24715971946716309,2315.0550000000003,2315.0550000000003,0.0,2315.215,0.6911282885281536,2315.215,0.6911282885281536,0.8260869565217392,0.6244131455399062,5.85642045209177,0.0,0.6911282885281536,0.6911282885281536,neutral,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129827.5505412,1777129827.7947762,tfi_fade,bid,buy,2310.92,0.24423503875732422,2315.0550000000003,2315.215,0.6911282885281536,2315.215,0.6911282885281536,2315.215,0.6911282885281536,-1.0,0.6229941092829577,,-0.6911282885281536,-0.6911282885281536,-0.6911282885281536,fail,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129827.5505412,1777129827.7947762,tfi_fade,ask,sell,2323.42,0.24423503875732422,2315.0550000000003,2315.215,0.6911282885281536,2315.215,0.6911282885281536,2315.215,0.6911282885281536,-1.0,0.6229941092829577,,-0.6911282885281536,-0.6911282885281536,-0.6911282885281536,fail,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129827.7977738,1777129828.0578752,tfi_fade,ask,sell,2318.88,0.260101318359375,2315.0550000000003,2315.215,0.6911282885281536,2315.215,0.6911282885281536,2315.215,0.6911282885281536,-1.0,0.6615609044493073,,-0.6911282885281536,-0.6911282885281536,-0.6911282885281536,fail,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129828.3112297,1777129828.823679,quote_fade,ask,sell,2319.36,0.5124492645263672,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.008797653958944161,0.9233576642335768,3.262100014690723,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129829.0919404,1777129829.6205845,quote_fade,bid,buy,2311.01,0.5286440849304199,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.008797653958944161,0.9375717652746722,4.991227539476937,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129829.0919404,1777129829.6205845,quote_fade,ask,sell,2319.35,0.5286440849304199,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.008797653958944161,0.9375717652746722,4.991227539476937,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129829.8884385,1777129830.1519444,quote_fade,bid,buy,2311.01,0.2635059356689453,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.008797653958944161,0.8611780416291693,-7.854866240689973,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129829.8884385,1777129830.1519444,quote_fade,ask,sell,2319.34,0.2635059356689453,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.008797653958944161,0.8611780416291693,-7.854866240689973,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129830.4120874,1777129831.6651857,quote_fade,bid,buy,2311.0,1.2530982494354248,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9862375138734738,3.3701529747009533,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129830.4120874,1777129831.6651857,quote_fade,ask,sell,2319.33,1.2530982494354248,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9862375138734738,3.3701529747009533,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129831.9066646,1777129832.9104173,quote_fade,bid,buy,2311.03,1.0037527084350586,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9836914090738225,3.651101595683727,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129831.9066646,1777129832.9104173,quote_fade,ask,sell,2319.36,1.0037527084350586,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9836914090738225,3.651101595683727,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129833.1648378,1777129833.917307,quote_fade,bid,buy,2311.03,0.7524690628051758,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9598891523583694,-11.60530737885979,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129833.1658437,1777129833.917307,quote_fade,ask,sell,2319.36,0.7514631748199463,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9598891523583694,-11.60530737885979,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129834.4138346,1777129834.6616244,quote_fade,bid,buy,2311.01,0.24778985977172852,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9350594483674333,5.877637103449124,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129834.4138346,1777129834.6616244,quote_fade,ask,sell,2319.34,0.24778985977172852,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9350594483674333,5.877637103449124,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129834.942477,1777129835.9939487,quote_fade,bid,buy,2311.02,1.0514717102050781,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9347576800048283,-14.1686435195163,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129834.9434793,1777129835.9939487,quote_fade,ask,sell,2319.35,1.0504693984985352,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9347576800048283,-14.1686435195163,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129836.2569423,1777129836.502742,quote_fade,bid,buy,2311.02,0.24579977989196777,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9371031146053826,4.385964912282117,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129836.257942,1777129836.502742,quote_fade,ask,sell,2319.35,0.24480009078979492,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9371031146053826,4.385964912282117,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129836.7700567,1777129836.9946315,quote_fade,bid,buy,2311.02,0.22457480430603027,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9371031146053826,3.17565932736566,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129836.7700567,1777129836.9946315,quote_fade,ask,sell,2319.35,0.22457480430603027,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,0.011695906432748357,0.9371031146053826,3.17565932736566,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129837.7571974,1777129838.28362,tfi_fade,bid,buy,2311.02,0.5264227390289307,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,1.0,0.9216520800863206,,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129837.7571974,1777129838.28362,tfi_fade,ask,sell,2319.35,0.5264227390289307,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,1.0,0.9216520800863206,,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129838.2876291,1777129838.5359657,tfi_fade,ask,sell,2323.75,0.2483365535736084,2315.215,2315.215,0.0,2315.215,0.0,2315.215,0.0,1.0,0.9218768750750032,,0.0,0.0,0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129839.2847068,1777129839.531649,tfi_fade,bid,buy,2311.2400000000002,0.24694228172302246,2315.215,2315.215,0.0,2315.215,0.0,2315.0950000000003,-0.5183103944985276,1.0,0.9216520800863206,,0.0,0.0,-0.5183103944985276,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129839.2847068,1777129839.531649,tfi_fade,ask,sell,2323.75,0.24694228172302246,2315.215,2315.215,0.0,2315.215,0.0,2315.0950000000003,-0.5183103944985276,1.0,0.9216520800863206,,0.0,0.0,-0.5183103944985276,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129840.0660548,1777129840.307666,quote_fade,bid,buy,2311.2400000000002,0.24161124229431152,2315.215,2315.215,0.0,2315.215,0.0,2315.0950000000003,-0.5183103944985276,0.9523809523809523,0.921872187218722,-9.040654897272267,-0.0,-0.0,0.5183103944985276,neutral,neutral,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129840.0670626,1777129840.307666,quote_fade,ask,sell,2323.75,0.24060344696044922,2315.215,2315.215,0.0,2315.215,0.0,2315.0950000000003,-0.5183103944985276,0.9523809523809523,0.921872187218722,-9.040654897272267,-0.0,-0.0,0.5183103944985276,neutral,neutral,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129840.5717893,1777129840.8250916,tfi_fade,bid,buy,2311.23,0.25330233573913574,2315.215,2315.215,0.0,2315.215,0.0,2315.0950000000003,-0.5183103944985276,0.9523809523809523,0.921872187218722,,0.0,0.0,-0.5183103944985276,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129840.5717893,1777129840.8250916,tfi_fade,ask,sell,2323.7400000000002,0.25330233573913574,2315.215,2315.215,0.0,2315.215,0.0,2315.0950000000003,-0.5183103944985276,0.9523809523809523,0.921872187218722,,0.0,0.0,-0.5183103944985276,neutral,neutral,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129841.5859516,1777129841.8340018,tfi_fade,bid,buy,2311.2400000000002,0.24805021286010742,2315.215,2315.215,0.0,2315.0950000000003,-0.5183103944985276,2315.0950000000003,-0.5183103944985276,0.9523809523809523,0.9408452409784452,,0.0,-0.5183103944985276,-0.5183103944985276,neutral,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129841.5871828,1777129841.8340018,tfi_fade,ask,sell,2323.75,0.24681901931762695,2315.215,2315.215,0.0,2315.0950000000003,-0.5183103944985276,2315.0950000000003,-0.5183103944985276,0.9523809523809523,0.9408452409784452,,0.0,-0.5183103944985276,-0.5183103944985276,neutral,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129843.099801,1777129843.3458755,quote_fade,bid,buy,2311.2200000000003,0.24607443809509277,2315.215,2315.215,0.0,2315.0950000000003,-0.5183103944985276,2315.0950000000003,-0.5183103944985276,0.9523809523809523,0.8684969834746874,9.143573559293747,0.0,-0.5183103944985276,-0.5183103944985276,neutral,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129843.099801,1777129843.3458755,quote_fade,ask,sell,2323.73,0.24607443809509277,2315.215,2315.215,0.0,2315.0950000000003,-0.5183103944985276,2315.0950000000003,-0.5183103944985276,0.9523809523809523,0.8684969834746874,9.143573559293747,0.0,-0.5183103944985276,-0.5183103944985276,neutral,fail,fail
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129843.8528454,1777129844.0949686,quote_fade,ask,sell,2319.33,0.24212312698364258,2315.215,2315.0950000000003,-0.5183103944985276,2315.0950000000003,-0.5183103944985276,2315.0950000000003,-0.5183103944985276,0.0,-0.8043858165623767,-13.522548364137268,0.5183103944985276,0.5183103944985276,0.5183103944985276,success,success,success
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129844.3511386,1777129846.861392,quote_fade,bid,buy,2310.63,2.510253429412842,2315.0950000000003,2315.0950000000003,0.0,2315.0950000000003,0.0,2315.0950000000003,0.0,-0.6666666666666666,0.07952194187949717,-8.027777837720944,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129844.3511386,1777129846.861392,quote_fade,ask,sell,2318.96,2.510253429412842,2315.0950000000003,2315.0950000000003,0.0,2315.0950000000003,0.0,2315.0950000000003,0.0,-0.6666666666666666,0.07952194187949717,-8.027777837720944,-0.0,-0.0,-0.0,neutral,neutral,neutral
18.0bps_active_quote_only_fresh_active_quote_proximity,1777129847.1228642,1777129847.3907838,quote_fade,bid,buy,2310.54,0.26791954040527344,2315.0950000000003,2315.0950000000003,0.0,2315.0950000000003,0.0,2315.0950000000003,0.0,-0.6666666666666666,0.08849722862303042,3.6945174225684156,0.0,0.0,0.0,neutral,neutral,neutral
