policy,quote_ts,end_ts,end_reason,leg,side,price,quote_lifetime_sec,tfi,mid_move_bps,quote_fade_policy,quote_fade_suppressed_nearby,ret_1s_bps,ret_3s_bps,ret_5s_bps,directional_ret_1s_bps,directional_ret_3s_bps,directional_ret_5s_bps,danger_after_suppression_1s,danger_after_suppression_3s,danger_after_suppression_5s
current,1777174845.8532293,1777174847.0995793,quote_fade,ask,sell,2312.82,1.2463500499725342,1.0,13.576966870900002,current,False,0.0,1.2562242663540413,1.2562242663540413,0.0,1.2562242663540413,1.2562242663540413,False,True,True
current,1777174847.3535872,1777174847.8677683,quote_fade,bid,buy,2304.51,0.5141811370849609,1.0,-3.096283593593035,current,False,0.04331807815109033,1.2562242663540413,0.6064530941014755,-0.04331807815109033,-1.2562242663540413,-0.6064530941014755,False,False,False
current,1777174847.3535872,1777174847.8677683,quote_fade,ask,sell,2312.82,0.5141811370849609,1.0,-3.096283593593035,current,False,0.04331807815109033,1.2562242663540413,0.6064530941014755,-0.04331807815109033,-1.2562242663540413,-0.6064530941014755,False,False,False
current,1777174848.1078098,1777174850.1344454,quote_fade,bid,buy,2304.51,2.0266356468200684,0.9809220985691575,3.1411525646965166,current,False,0.0,-0.6496895566738967,-0.6496895566738967,0.0,-0.6496895566738967,-0.6496895566738967,False,False,False
current,1777174848.1088097,1777174850.1344454,quote_fade,ask,sell,2312.82,2.0256357192993164,0.9809220985691575,3.1411525646965166,current,False,0.0,-0.6496895566738967,-0.6496895566738967,0.0,-0.6496895566738967,-0.6496895566738967,False,False,False
current,1777174850.3924544,1777174851.1584487,quote_fade,bid,buy,2304.51,0.7659943103790283,0.9809220985691575,-6.665699995887885,current,False,0.0,-0.6496895566738967,-0.6496895566738967,-0.0,0.6496895566738967,0.6496895566738967,False,True,True
current,1777174850.3924544,1777174851.1584487,quote_fade,ask,sell,2312.82,0.7659943103790283,0.9809220985691575,-6.665699995887885,current,False,0.0,-0.6496895566738967,-0.6496895566738967,-0.0,0.6496895566738967,0.6496895566738967,False,True,True
current,1777174851.407168,1777174851.6735985,quote_fade,bid,buy,2304.4700000000003,0.2664306163787842,0.9809220985691575,-6.362906419825432,current,False,-0.6496895566738967,-0.6496895566738967,-0.6496895566738967,0.6496895566738967,0.6496895566738967,0.6496895566738967,True,True,True
current,1777174851.407168,1777174851.6735985,quote_fade,ask,sell,2312.78,0.2664306163787842,0.9809220985691575,-6.362906419825432,current,False,-0.6496895566738967,-0.6496895566738967,-0.6496895566738967,0.6496895566738967,0.6496895566738967,0.6496895566738967,True,True,True
current,1777174851.9446278,1777174852.2043715,quote_fade,bid,buy,2304.57,0.25974369049072266,0.4579552329098609,-13.063329029355643,current,False,-0.6496895566738967,-0.6496895566738967,-0.6496895566738967,0.6496895566738967,0.6496895566738967,0.6496895566738967,True,True,True
current,1777174851.9446278,1777174852.2043715,quote_fade,ask,sell,2312.88,0.25974369049072266,0.4579552329098609,-13.063329029355643,current,False,-0.6496895566738967,-0.6496895566738967,-0.6496895566738967,0.6496895566738967,0.6496895566738967,0.6496895566738967,True,True,True
current,1777174852.47534,1777174853.2487395,quote_fade,bid,buy,2304.2400000000002,0.7733995914459229,0.4644351464435147,-5.324963472049432,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174852.4763403,1777174853.2487395,quote_fade,ask,sell,2312.55,0.7723991870880127,0.4644351464435147,-5.324963472049432,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174853.7667694,1777174854.0287833,quote_fade,bid,buy,2304.17,0.26201391220092773,0.4644351464435147,7.065407030297199,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174853.7667694,1777174854.0287833,quote_fade,ask,sell,2312.4900000000002,0.26201391220092773,0.4644351464435147,7.065407030297199,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174854.3045979,1777174854.8072412,quote_fade,bid,buy,2304.17,0.502643346786499,0.41087231352718084,-6.925672385395961,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174854.306053,1777174854.8072412,quote_fade,ask,sell,2312.48,0.5011882781982422,0.41087231352718084,-6.925672385395961,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174855.07592,1777174855.5724807,quote_fade,bid,buy,2304.17,0.49656057357788086,0.41087231352718084,-6.471469261602721,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174855.07592,1777174855.5724807,quote_fade,ask,sell,2312.48,0.49656057357788086,0.41087231352718084,-6.471469261602721,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174856.1053631,1777174856.354451,quote_fade,bid,buy,2303.88,0.24908781051635742,-0.9159663865546217,4.268393090837157,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174856.1053631,1777174856.354451,quote_fade,ask,sell,2312.19,0.24908781051635742,-0.9159663865546217,4.268393090837157,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174857.1046214,1777174857.35583,order_cancel:quote,bid,buy,2303.9,0.2512085437774658,,,,False,0.0,0.0,-1.34277898940697,,,,False,False,False
current,1777174857.1046214,1777174857.35583,order_cancel:quote,ask,sell,2312.2200000000003,0.2512085437774658,,,,False,0.0,0.0,-1.34277898940697,,,,False,False,False
current,1777174857.35583,1777174857.35583,order_cancel:quote,bid,buy,2304.2200000000003,0.0,,,,False,0.0,0.0,-1.34277898940697,,,,False,False,False
current,1777174857.35583,1777174857.600687,quote_fade,ask,sell,2312.53,0.2448570728302002,0.7122302158273381,13.684726457283269,current,False,0.0,0.0,-1.34277898940697,0.0,0.0,-1.34277898940697,False,False,False
current,1777174857.8734365,1777174858.3543801,quote_fade,bid,buy,2304.33,0.4809436798095703,0.7122302158273381,8.171634673740499,current,False,0.0,0.0,-1.34277898940697,0.0,0.0,-1.34277898940697,False,False,False
current,1777174857.8734365,1777174858.3543801,quote_fade,ask,sell,2312.63,0.4809436798095703,0.7122302158273381,8.171634673740499,current,False,0.0,0.0,-1.34277898940697,0.0,0.0,-1.34277898940697,False,False,False
current,1777174858.6071997,1777174858.8527713,quote_fade,bid,buy,2304.29,0.24557161331176758,0.7122302158273381,-7.379834224253388,current,False,0.0,0.0,-1.34277898940697,-0.0,-0.0,1.34277898940697,False,False,True
current,1777174858.6071997,1777174858.8527713,quote_fade,ask,sell,2312.6,0.24557161331176758,0.7122302158273381,-7.379834224253388,current,False,0.0,0.0,-1.34277898940697,-0.0,-0.0,1.34277898940697,False,False,True
current,1777174859.3561604,1777174860.6013362,quote_fade,bid,buy,2304.31,1.245175838470459,0.7122302158273381,-12.070423784360875,current,False,0.0,-1.34277898940697,-1.34277898940697,-0.0,1.34277898940697,1.34277898940697,False,True,True
current,1777174859.3561604,1777174860.6013362,quote_fade,ask,sell,2312.61,1.245175838470459,0.7122302158273381,-12.070423784360875,current,False,0.0,-1.34277898940697,-1.34277898940697,-0.0,1.34277898940697,1.34277898940697,False,True,True
current,1777174861.1050873,1777174862.404756,order_cancel:quote,bid,buy,2304.28,1.299668788909912,,,,False,0.0,0.0,0.0,,,,False,False,False
current,1777174861.1050873,1777174862.404756,order_cancel:quote,ask,sell,2312.59,1.299668788909912,,,,False,0.0,0.0,0.0,,,,False,False,False
current,1777174862.4052598,1777174862.4052598,order_cancel:quote,bid,buy,2303.56,0.0,,,,False,0.0,0.0,0.0,,,,False,False,False
current,1777174862.4052598,1777174863.1958752,quote_fade,ask,sell,2311.86,0.7906153202056885,-1.0,-5.152574663619576,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174863.450477,1777174864.5058277,quote_fade,bid,buy,2303.98,1.0553507804870605,-0.22307692307692295,14.077541440897711,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174863.450477,1777174864.5058277,quote_fade,ask,sell,2312.29,1.0553507804870605,-0.22307692307692295,14.077541440897711,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174865.0049722,1777174865.2581596,quote_fade,bid,buy,2303.9,0.2531874179840088,-0.22307692307692295,12.361824084738629,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174865.0049722,1777174865.2581596,quote_fade,ask,sell,2312.21,0.2531874179840088,-0.22307692307692295,12.361824084738629,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174865.509852,1777174866.2773938,quote_fade,bid,buy,2303.75,0.7675418853759766,-0.22307692307692295,-13.541195735172753,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174865.51085,1777174866.2773938,quote_fade,ask,sell,2312.06,0.7665438652038574,-0.22307692307692295,-13.541195735172753,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174866.5349393,1777174867.594917,quote_fade,bid,buy,2303.9,1.0599777698516846,-0.22307692307692295,14.772682901433884,current,False,0.0,0.0,-1.4296018558828212,0.0,0.0,-1.4296018558828212,False,False,False
current,1777174866.5349393,1777174867.594917,quote_fade,ask,sell,2312.2200000000003,1.0599777698516846,-0.22307692307692295,14.772682901433884,current,False,0.0,0.0,-1.4296018558828212,0.0,0.0,-1.4296018558828212,False,False,False
current,1777174867.8668869,1777174868.6008701,quote_fade,bid,buy,2303.88,0.7339832782745361,-0.22307692307692295,-12.352943721632657,current,False,0.0,0.0,-1.6462081976840846,-0.0,-0.0,1.6462081976840846,False,False,True
current,1777174867.8668869,1777174868.6008701,quote_fade,ask,sell,2312.19,0.7339832782745361,-0.22307692307692295,-12.352943721632657,current,False,0.0,0.0,-1.6462081976840846,-0.0,-0.0,1.6462081976840846,False,False,True
current,1777174869.35449,1777174869.8559225,order_cancel:quote,bid,buy,2303.78,0.5014324188232422,,,,False,0.0,-1.4296018558828212,-1.6462081976840846,,,,False,False,False
current,1777174869.3554938,1777174869.8559225,order_cancel:quote,ask,sell,2312.09,0.5004286766052246,,,,False,0.0,-1.4296018558828212,-1.6462081976840846,,,,False,False,False
current,1777174869.8564255,1777174869.8564255,order_cancel:quote,bid,buy,2304.05,0.0,,,,False,0.0,-1.4296018558828212,-1.6462081976840846,,,,False,False,False
current,1777174869.8564255,1777174870.1028771,quote_fade,ask,sell,2312.36,0.24645161628723145,1.0,3.076756405395315,current,False,0.0,-1.4296018558828212,-1.6462081976840846,0.0,-1.4296018558828212,-1.6462081976840846,False,False,False
current,1777174870.6051254,1777174870.8514316,quote_fade,bid,buy,2303.94,0.2463061809539795,1.0,-5.412227737883646,current,False,-1.1696742457224873,-1.6462081976840846,-1.6462081976840846,1.1696742457224873,1.6462081976840846,1.6462081976840846,True,True,True
current,1777174870.6051254,1777174870.8514316,quote_fade,ask,sell,2312.25,0.2463061809539795,1.0,-5.412227737883646,current,False,-1.1696742457224873,-1.6462081976840846,-1.6462081976840846,1.1696742457224873,1.6462081976840846,1.6462081976840846,True,True,True
current,1777174871.1061075,1777174871.3545856,quote_fade,bid,buy,2303.94,0.24847817420959473,1.0,-12.547404309817438,current,False,-1.1696742457224873,-1.6462081976840846,-2.079420881284641,1.1696742457224873,1.6462081976840846,2.079420881284641,True,True,True
current,1777174871.1061075,1777174871.3545856,quote_fade,ask,sell,2312.25,0.24847817420959473,1.0,-12.547404309817438,current,False,-1.1696742457224873,-1.6462081976840846,-2.079420881284641,1.1696742457224873,1.6462081976840846,2.079420881284641,True,True,True
current,1777174871.904522,1777174873.1663132,quote_fade,bid,buy,2303.38,1.2617912292480469,-0.6055045871559629,-4.655533805670736,current,False,-0.21663731231163666,-0.21663731231163666,-0.6499119369329396,0.21663731231163666,0.21663731231163666,0.6499119369329396,True,True,True
current,1777174871.904522,1777174873.1663132,quote_fade,ask,sell,2311.69,1.2617912292480469,-0.6055045871559629,-4.655533805670736,current,False,-0.21663731231163666,-0.21663731231163666,-0.6499119369329396,0.21663731231163666,0.21663731231163666,0.6499119369329396,True,True,True
current,1777174873.6724427,1777174873.9479427,quote_fade,bid,buy,2303.2200000000003,0.2755000591278076,-0.9728209934395501,14.709934412784508,current,False,0.0,-0.43328401116966775,-0.43328401116966775,0.0,-0.43328401116966775,-0.43328401116966775,False,False,False
current,1777174873.6724427,1777174873.9479427,quote_fade,ask,sell,2311.52,0.2755000591278076,-0.9728209934395501,14.709934412784508,current,False,0.0,-0.43328401116966775,-0.43328401116966775,0.0,-0.43328401116966775,-0.43328401116966775,False,False,False
current,1777174874.2059405,1777174875.9931939,quote_fade,bid,buy,2303.2200000000003,1.7872533798217773,-0.9728209934395501,-6.430130248026046,current,False,-0.43328401116966775,-0.43328401116966775,-0.12998520334991517,0.43328401116966775,0.43328401116966775,0.12998520334991517,True,True,True
current,1777174874.2059405,1777174875.9931939,quote_fade,ask,sell,2311.52,1.7872533798217773,-0.9728209934395501,-6.430130248026046,current,False,-0.43328401116966775,-0.43328401116966775,-0.12998520334991517,0.43328401116966775,0.43328401116966775,0.12998520334991517,True,True,True
current,1777174876.2618573,1777174878.0500104,quote_fade,bid,buy,2303.15,1.7881531715393066,-0.9969705576067406,12.212369416583028,current,False,0.0,0.3033119498415789,0.3033119498415789,0.0,0.3033119498415789,0.3033119498415789,False,True,True
current,1777174876.2618573,1777174878.0500104,quote_fade,ask,sell,2311.4500000000003,1.7881531715393066,-0.9969705576067406,12.212369416583028,current,False,0.0,0.3033119498415789,0.3033119498415789,0.0,0.3033119498415789,0.3033119498415789,False,True,True
current,1777174878.3064942,1777174879.0806856,quote_fade,bid,buy,2303.29,0.7741913795471191,0.38888888888888873,12.90739648051052,current,False,0.0,0.3033119498415789,0.3033119498415789,0.0,0.3033119498415789,0.3033119498415789,False,True,True
current,1777174878.3064942,1777174879.0806856,quote_fade,ask,sell,2311.59,0.7741913795471191,0.38888888888888873,12.90739648051052,current,False,0.0,0.3033119498415789,0.3033119498415789,0.0,0.3033119498415789,0.3033119498415789,False,True,True
current,1777174879.6095033,1777174879.8764343,quote_fade,bid,buy,2303.75,0.26693105697631836,0.38888888888888873,4.183120998399103,current,False,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,True,True,True
current,1777174879.6105032,1777174879.8764343,quote_fade,ask,sell,2312.05,0.2659311294555664,0.38888888888888873,4.183120998399103,current,False,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,True,True,True
current,1777174880.14318,1777174880.671788,quote_fade,bid,buy,2303.69,0.5286080837249756,0.38888888888888873,3.0557180937517163,current,False,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,True,True,True
current,1777174880.1446912,1777174880.671788,quote_fade,ask,sell,2312.0,0.5270967483520508,0.38888888888888873,3.0557180937517163,current,False,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,0.3033119498415789,True,True,True
current,1777174880.9390824,1777174881.4539177,quote_fade,bid,buy,2303.84,0.5148353576660156,0.44303797468354417,15.101249975592706,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174880.9390824,1777174881.4539177,quote_fade,ask,sell,2312.15,0.5148353576660156,0.44303797468354417,15.101249975592706,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174881.7062821,1777174882.2328606,quote_fade,bid,buy,2303.8,0.526578426361084,0.44303797468354417,-14.60217193787046,current,False,0.0,0.0,0.866579286587814,-0.0,-0.0,-0.866579286587814,False,False,False
current,1777174881.7062821,1777174882.2328606,quote_fade,ask,sell,2312.11,0.526578426361084,0.44303797468354417,-14.60217193787046,current,False,0.0,0.0,0.866579286587814,-0.0,-0.0,-0.866579286587814,False,False,False
current,1777174882.5031486,1777174886.3703842,quote_fade,bid,buy,2303.65,3.8672356605529785,-0.1752577319587629,3.5759178189080356,current,False,0.866579286587814,0.866579286587814,0.866579286587814,0.866579286587814,0.866579286587814,0.866579286587814,True,True,True
current,1777174882.5031486,1777174886.3703842,quote_fade,ask,sell,2311.9700000000003,3.8672356605529785,-0.1752577319587629,3.5759178189080356,current,False,0.866579286587814,0.866579286587814,0.866579286587814,0.866579286587814,0.866579286587814,0.866579286587814,True,True,True
current,1777174886.6070638,1777174887.3778467,quote_fade,bid,buy,2303.9,0.7707829475402832,0.7295373665480425,-4.936635682783601,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174886.6070638,1777174887.3778467,quote_fade,ask,sell,2312.21,0.7707829475402832,0.7295373665480425,-4.936635682783601,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174887.6509225,1777174888.9009364,quote_fade,bid,buy,2303.7400000000002,1.250013828277588,0.854869509866327,-6.105125057640844,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174887.6509225,1777174888.9009364,quote_fade,ask,sell,2312.05,1.250013828277588,0.854869509866327,-6.105125057640844,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174889.6783288,1777174890.206496,quote_fade,bid,buy,2303.78,0.5281672477722168,0.8076923076923076,-3.941040304715409,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174889.6793299,1777174890.206496,quote_fade,ask,sell,2312.09,0.5271661281585693,0.8076923076923076,-3.941040304715409,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174890.7428505,1777174891.2249138,quote_fade,bid,buy,2303.76,0.48206329345703125,0.7980456026058631,-14.752101958221937,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174890.7428505,1777174891.2249138,quote_fade,ask,sell,2312.07,0.48206329345703125,0.7980456026058631,-14.752101958221937,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174891.4978886,1777174892.788105,quote_fade,bid,buy,2303.77,1.2902164459228516,0.654627539503386,-5.910395801669554,current,False,0.0,0.0,0.21662604928321427,-0.0,-0.0,-0.21662604928321427,False,False,False
current,1777174891.4978886,1777174892.788105,quote_fade,ask,sell,2312.08,1.2902164459228516,0.654627539503386,-5.910395801669554,current,False,0.0,0.0,0.21662604928321427,-0.0,-0.0,-0.21662604928321427,False,False,False
current,1777174893.0595324,1777174893.3068244,quote_fade,bid,buy,2303.77,0.24729204177856445,0.654627539503386,8.086685802987441,current,False,0.0,0.0,0.21662604928321427,0.0,0.0,0.21662604928321427,False,False,True
current,1777174893.0595324,1777174893.3068244,quote_fade,ask,sell,2312.07,0.24729204177856445,0.654627539503386,8.086685802987441,current,False,0.0,0.0,0.21662604928321427,0.0,0.0,0.21662604928321427,False,False,True
current,1777174894.0926435,1777174894.341791,quote_fade,bid,buy,2303.77,0.2491474151611328,0.654627539503386,-3.1184423380532458,current,False,0.0,0.21662604928321427,0.21662604928321427,-0.0,-0.21662604928321427,-0.21662604928321427,False,False,False
current,1777174894.0926435,1777174894.341791,quote_fade,ask,sell,2312.08,0.2491474151611328,0.654627539503386,-3.1184423380532458,current,False,0.0,0.21662604928321427,0.21662604928321427,-0.0,-0.21662604928321427,-0.21662604928321427,False,False,False
current,1777174894.850763,1777174895.1001906,quote_fade,bid,buy,2303.76,0.24942755699157715,0.654627539503386,8.34706443500209,current,False,0.0,0.21662604928321427,0.21662604928321427,0.0,0.21662604928321427,0.21662604928321427,False,True,True
current,1777174894.8517632,1777174895.1001906,quote_fade,ask,sell,2312.07,0.2484273910522461,0.654627539503386,8.34706443500209,current,False,0.0,0.21662604928321427,0.21662604928321427,0.0,0.21662604928321427,0.21662604928321427,False,True,True
current,1777174895.6049104,1777174896.1029625,quote_fade,bid,buy,2303.76,0.49805212020874023,0.654627539503386,-7.057025528682086,current,False,0.21662604928321427,0.21662604928321427,0.21662604928321427,-0.21662604928321427,-0.21662604928321427,-0.21662604928321427,False,False,False
current,1777174895.6049104,1777174896.1029625,quote_fade,ask,sell,2312.07,0.49805212020874023,0.654627539503386,-7.057025528682086,current,False,0.21662604928321427,0.21662604928321427,0.21662604928321427,-0.21662604928321427,-0.21662604928321427,-0.21662604928321427,False,False,False
current,1777174896.871159,1777174897.1011524,quote_fade,bid,buy,2303.77,0.22999334335327148,0.654627539503386,6.22103533634949,current,False,0.21662604928321427,0.21662604928321427,0.21662604928321427,0.21662604928321427,0.21662604928321427,0.21662604928321427,True,True,True
current,1777174896.871159,1777174897.1011524,quote_fade,ask,sell,2312.08,0.22999334335327148,0.654627539503386,6.22103533634949,current,False,0.21662604928321427,0.21662604928321427,0.21662604928321427,0.21662604928321427,0.21662604928321427,0.21662604928321427,True,True,True
current,1777174897.356444,1777174898.5997264,quote_fade,bid,buy,2304.15,1.2432825565338135,1.0,15.295164124704796,current,False,0.0,0.0,0.9531339694771839,0.0,0.0,0.9531339694771839,False,False,True
current,1777174897.356444,1777174898.5997264,quote_fade,ask,sell,2312.46,1.2432825565338135,1.0,15.295164124704796,current,False,0.0,0.0,0.9531339694771839,0.0,0.0,0.9531339694771839,False,False,True
current,1777174898.8688338,1777174899.1066926,quote_fade,bid,buy,2304.04,0.23785877227783203,1.0,-3.0750773641824356,current,False,0.0,0.0,0.9531339694771839,-0.0,-0.0,-0.9531339694771839,False,False,False
current,1777174898.8688338,1777174899.1066926,quote_fade,ask,sell,2312.35,0.23785877227783203,1.0,-3.0750773641824356,current,False,0.0,0.0,0.9531339694771839,-0.0,-0.0,-0.9531339694771839,False,False,False
current,1777174899.3852553,1777174900.6819146,order_cancel:quote,bid,buy,2303.9700000000003,1.296659231185913,,,,False,0.0,0.9531339694771839,1.3863766828759039,,,,False,False,False
current,1777174899.3852553,1777174900.6819146,order_cancel:quote,ask,sell,2312.28,1.296659231185913,,,,False,0.0,0.9531339694771839,1.3863766828759039,,,,False,False,False
current,1777174900.682914,1777174900.682914,order_cancel:quote,bid,buy,2304.21,0.0,,,,False,0.0,0.9531339694771839,1.3863766828759039,,,,False,False,False
current,1777174900.682914,1777174902.2368345,quote_fade,ask,sell,2312.52,1.5539205074310303,1.0,-5.672260265814634,current,False,0.8664854267974399,1.3863766828759039,1.3863766828759039,-0.8664854267974399,-1.3863766828759039,-1.3863766828759039,False,False,False
current,1777174902.5050163,1777174904.0933957,quote_fade,bid,buy,2304.2200000000003,1.5883793830871582,1.0,13.27355894045744,current,False,0.43320142349948365,0.43320142349948365,0.43320142349948365,0.43320142349948365,0.43320142349948365,0.43320142349948365,True,True,True
current,1777174902.5050163,1777174904.0933957,quote_fade,ask,sell,2312.53,1.5883793830871582,1.0,13.27355894045744,current,False,0.43320142349948365,0.43320142349948365,0.43320142349948365,0.43320142349948365,0.43320142349948365,0.43320142349948365,True,True,True
current,1777174904.8635118,1777174905.8929944,quote_fade,bid,buy,2304.4,1.0294826030731201,1.0,12.534670943200906,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174904.8635118,1777174905.8929944,quote_fade,ask,sell,2312.7200000000003,1.0294826030731201,1.0,12.534670943200906,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174906.163457,1777174907.1761508,quote_fade,bid,buy,2304.38,1.0126938819885254,1.0,-5.974349261324137,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174906.163457,1777174907.1761508,quote_fade,ask,sell,2312.69,1.0126938819885254,1.0,-5.974349261324137,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174907.431453,1777174908.1992774,quote_fade,bid,buy,2304.38,0.7678244113922119,1.0,15.05406665871216,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174907.4324505,1777174908.1992774,quote_fade,ask,sell,2312.69,0.766826868057251,1.0,15.05406665871216,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174908.4684422,1777174908.9949126,quote_fade,bid,buy,2304.35,0.526470422744751,1.0,14.33721298461227,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174908.4684422,1777174908.9949126,quote_fade,ask,sell,2312.65,0.526470422744751,1.0,14.33721298461227,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174909.5004714,1777174910.0251813,quote_fade,bid,buy,2304.32,0.524709939956665,1.0,8.627772322192154,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174909.5004714,1777174910.0251813,quote_fade,ask,sell,2312.63,0.524709939956665,1.0,8.627772322192154,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174910.2851152,1777174910.5473423,quote_fade,bid,buy,2304.32,0.26222705841064453,0.9055441478439423,-5.974349261324137,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174910.2851152,1777174910.5473423,quote_fade,ask,sell,2312.63,0.26222705841064453,0.9055441478439423,-5.974349261324137,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174910.804224,1777174911.3013172,quote_fade,bid,buy,2304.38,0.49709320068359375,0.9072580645161289,-3.6374107697676843,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174910.8052273,1777174911.3013172,quote_fade,ask,sell,2312.69,0.4960899353027344,0.9072580645161289,-3.6374107697676843,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174911.572198,1777174912.8338828,quote_fade,bid,buy,2304.38,1.2616848945617676,0.9072580645161289,-3.6806973405894903,current,False,0.0,0.0,0.5631374553555851,-0.0,-0.0,-0.5631374553555851,False,False,False
current,1777174911.572198,1777174912.8338828,quote_fade,ask,sell,2312.69,1.2616848945617676,0.9072580645161289,-3.6806973405894903,current,False,0.0,0.0,0.5631374553555851,-0.0,-0.0,-0.5631374553555851,False,False,False
current,1777174913.097868,1777174913.600261,quote_fade,bid,buy,2304.38,0.5023930072784424,0.6993464052287582,6.870662487916896,current,False,0.0,0.0,0.5631374553555851,0.0,0.0,0.5631374553555851,False,False,True
current,1777174913.097868,1777174913.600261,quote_fade,ask,sell,2312.69,0.5023930072784424,0.6993464052287582,6.870662487916896,current,False,0.0,0.0,0.5631374553555851,0.0,0.0,0.5631374553555851,False,False,True
current,1777174913.8726995,1777174914.1051717,quote_fade,bid,buy,2304.34,0.23247218132019043,0.7711442786069652,3.076543092185955,current,False,0.0,0.5631374553555851,0.5631374553555851,0.0,0.5631374553555851,0.5631374553555851,False,True,True
current,1777174913.8726995,1777174914.1051717,quote_fade,ask,sell,2312.65,0.23247218132019043,0.7711442786069652,3.076543092185955,current,False,0.0,0.5631374553555851,0.5631374553555851,0.0,0.5631374553555851,0.5631374553555851,False,True,True
current,1777174914.3651612,1777174916.1014738,quote_fade,bid,buy,2304.35,1.7363126277923584,0.9436619718309859,3.054870677141019,current,False,0.5631374553555851,0.5631374553555851,0.5631374553555851,0.5631374553555851,0.5631374553555851,0.5631374553555851,True,True,True
current,1777174914.3656642,1777174916.1014738,quote_fade,ask,sell,2312.65,1.735809564590454,0.9436619718309859,3.054870677141019,current,False,0.5631374553555851,0.5631374553555851,0.5631374553555851,0.5631374553555851,0.5631374553555851,0.5631374553555851,True,True,True
current,1777174916.6115484,1777174919.4315102,quote_fade,bid,buy,2304.52,2.8199617862701416,0.9963702359346643,8.605590816077378,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174916.6115484,1777174919.4315102,quote_fade,ask,sell,2312.83,2.8199617862701416,0.9963702359346643,8.605590816077378,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174919.7018769,1777174919.9484782,quote_fade,bid,buy,2304.4500000000003,0.24660134315490723,0.9963702359346643,-14.187434172250788,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
