ts,trade_id,trade_side,trade_px,trade_age_ms,has_active_quote,used_px_source,active_bid_px,active_ask_px,active_bid_qty,active_ask_qty,active_bid_ts,active_ask_ts,proximity_to_active_bid_bps,proximity_to_active_ask_bps,proximity_to_active_quote_bps,proximity_to_best_bps,danger_direction_match,tfi,spread_bps,quote_lifetime_sec,end_reason,quote_fade_nearby,quote_fade_dt_ms,valid_active_cancel_candidate
1777122347.626923,1431920385039515648,buy,2314.03,3362.9231452941895,True,active_quote,2309.71,2322.2200000000003,0.21,0.25,1777122347.3777566,1777122347.3777566,18.703646778167666,35.267976332991935,35.267976332991935,0.0,True,1.0,0.04321474487189325,0.24916648864746094,cancel_aggressive,True,241.1942481994629,False
1777122348.3663616,1431920385039515648,buy,2314.03,4102.361679077148,True,active_quote,2309.71,2322.2200000000003,0.21,0.25,1777122348.1250706,1777122348.1250706,18.703646778167666,35.267976332991935,35.267976332991935,0.0,True,1.0,0.04321474487189325,0.24129104614257812,cancel_aggressive,True,-498.2442855834961,False
1777122349.6196206,1431920407349018624,buy,2314.03,36.6206169128418,True,active_quote,2309.71,2322.2200000000003,0.21,0.25,1777122349.3729343,1777122349.3729343,18.703646778167666,35.267976332991935,35.267976332991935,0.0,True,1.0,0.04321474487189325,0.24668622016906738,cancel_aggressive,True,497.3165988922119,False
1777122351.8743746,1431920415163006976,sell,2314.02,428.3745288848877,True,active_quote,2309.7000000000003,2322.2000000000003,0.21,0.25,1777122351.6253395,1777122351.6253395,18.703727756850277,35.2252174661971,18.703727756850277,0.0,True,0.9910447761194029,0.04321474487189325,0.24903512001037598,cancel_aggressive,True,493.90506744384766,False
1777122352.8677337,1431920415163006976,sell,2314.02,1421.7336177825928,True,active_quote,2309.79,2322.29,0.21,0.25,1777122352.6369665,1777122352.6369665,18.313353161975844,35.61140081557421,18.313353161975844,0.0,True,0.9910447761194029,0.04321474487189325,0.23076725006103516,cancel_aggressive,True,-499.4540214538574,False
1777122353.363681,1431920415163006976,sell,2314.02,1917.6809787750244,True,active_quote,2309.79,2322.29,0.21,0.25,1777122353.135449,1777122353.135449,18.313353161975844,35.61140081557421,18.313353161975844,0.0,True,0.9910447761194029,0.04321474487189325,0.22823214530944824,cancel_aggressive,True,-995.4013824462891,False
1777122353.8679152,1431920415163006976,sell,2314.02,2421.915054321289,True,active_quote,2309.79,2322.29,0.21,0.25,1777122353.6232955,1777122353.6232955,18.313353161975844,35.61140081557421,18.313353161975844,0.0,True,0.9910447761194029,0.04321474487189325,0.24461960792541504,cancel_aggressive,False,-1499.6354579925537,False
1777122354.3683603,1431920415163006976,sell,2314.02,2922.3601818084717,True,active_quote,2309.79,2322.29,0.21,0.25,1777122354.1429887,1777122354.1429887,18.313353161975844,35.61140081557421,18.313353161975844,0.0,True,0.9910447761194029,0.04321474487189325,0.2253715991973877,cancel_aggressive,False,1249.0336894989014,False
1777122354.8726318,1431920415163006976,sell,2314.02,3426.6316890716553,True,active_quote,2309.75,2322.25,0.21,0.25,1777122354.6348777,1777122354.6348777,18.486849226106642,35.439767466896406,18.486849226106642,0.0,True,0.9910447761194029,0.04321474487189325,0.23775410652160645,cancel_aggressive,True,744.7621822357178,False
1777122355.3676152,1431920415163006976,sell,2314.02,3921.6151237487793,True,active_quote,2309.75,2322.25,0.21,0.25,1777122355.1258311,1777122355.1258311,18.486849226106642,35.439767466896406,18.486849226106642,0.0,True,0.9910447761194029,0.04321474487189325,0.24178409576416016,cancel_aggressive,True,249.77874755859375,False
1777122356.1293006,1431920415163006976,sell,2314.02,4683.300495147705,True,active_quote,2309.75,2322.25,0.21,0.25,1777122355.872444,1777122355.872444,18.486849226106642,35.439767466896406,18.486849226106642,0.0,True,0.9910447761194029,0.04321474487189325,0.25685667991638184,cancel_aggressive,True,501.5702247619629,False
1777122357.1284387,1431920415163006976,sell,2314.02,5682.438611984253,True,active_quote,2310.05,2322.56,0.21,0.25,1777122356.8753216,1777122356.8753216,17.185775199670136,36.76977128685573,17.185775199670136,0.0,True,0.9910447761194029,0.04321474487189325,0.25311708450317383,cancel_aggressive,True,-497.56789207458496,False
1777122357.618008,1431920415163006976,sell,2314.02,6172.00779914856,True,active_quote,2310.06,2322.56,0.21,0.25,1777122357.3719075,1777122357.3719075,17.142411885405732,36.76977128685573,17.142411885405732,0.0,True,0.9910447761194029,0.04321474487189325,0.24610042572021484,cancel_aggressive,True,510.5476379394531,False
1777122359.3726091,1431920415163006976,sell,2314.02,7926.609039306641,True,active_quote,2310.05,2322.55,0.21,0.25,1777122359.1324923,1777122359.1324923,17.185775199670136,36.72687347958149,17.185775199670136,0.0,True,0.9910447761194029,0.04321474487189325,0.24011683464050293,cancel_aggressive,True,261.2338066101074,False
1777122360.1202416,1431920415163006976,sell,2314.02,8674.241542816162,True,active_quote,2310.04,2322.54,0.21,0.25,1777122359.8706288,1777122359.8706288,17.22913888936996,36.683975302901054,17.22913888936996,0.0,True,0.9910447761194029,0.04321474487189325,0.24961280822753906,cancel_aggressive,True,-486.39869689941406,False
1777122360.625809,1431920415163006976,sell,2314.02,9179.808855056763,True,active_quote,2310.06,2322.56,0.21,0.25,1777122360.3730543,1777122360.3730543,17.142411885405732,36.76977128685573,17.142411885405732,0.0,True,0.9910447761194029,0.04321474487189325,0.25275468826293945,cancel_aggressive,True,243.57032775878906,False
1777122361.3694878,1431920415163006976,sell,2314.02,9923.487663269043,True,active_quote,2310.03,2322.54,0.21,0.25,1777122361.1312404,1777122361.1312404,17.272502954506137,36.683975302901054,17.272502954506137,0.0,True,0.9910447761194029,0.04321474487189325,0.23824739456176758,cancel_aggressive,True,265.76900482177734,False
1777122362.124492,1431920415163006976,sell,2314.02,10678.491830825806,True,active_quote,2309.62,2322.13,0.21,0.25,1777122361.8713658,1777122361.8713658,19.050752937713092,34.924831943087284,19.050752937713092,0.0,True,0.9910447761194029,0.04321474487189325,0.2531261444091797,cancel_aggressive,True,-489.23516273498535,False
1777122363.1356826,1431920415163006976,sell,2314.02,11689.682483673096,True,active_quote,2309.62,2322.13,0.21,0.25,1777122362.8716538,1777122362.8716538,19.050752937713092,34.924831943087284,19.050752937713092,0.0,True,0.9910447761194029,0.04321474487189325,0.26402878761291504,cancel_aggressive,True,488.5518550872803,False
1777122364.1207514,1431920415163006976,sell,2314.02,12674.751281738281,True,active_quote,2309.62,2322.12,0.21,0.25,1777122363.8766923,1777122363.8766923,19.050752937713092,34.88191824711862,19.050752937713092,0.0,True,0.9910447761194029,0.04321474487189325,0.24405908584594727,cancel_aggressive,True,-496.5169429779053,False
1777122364.619305,1431920415163006976,sell,2314.02,13173.304796218872,True,active_quote,2309.62,2322.13,0.21,0.25,1777122364.3717833,1777122364.3717833,19.050752937713092,34.924831943087284,19.050752937713092,0.0,True,0.9910447761194029,0.04321474487189325,0.24752163887023926,cancel_aggressive,True,500.50973892211914,False
1777122365.6298323,1431920415163006976,sell,2314.02,14183.832168579102,True,active_quote,2309.62,2322.13,0.21,0.25,1777122365.3713949,1777122365.3713949,19.050752937713092,34.924831943087284,19.050752937713092,0.0,True,0.9910447761194029,0.04321474487189325,0.2584373950958252,cancel_aggressive,True,-510.01763343811035,False
1777122366.1263983,1431920415163006976,sell,2314.02,14680.398225784302,True,active_quote,2309.62,2322.13,0.21,0.25,1777122365.8707633,1777122365.8707633,19.050752937713092,34.924831943087284,19.050752937713092,0.0,True,0.9910447761194029,0.04321474487189325,0.25563502311706543,cancel_aggressive,True,500.75817108154297,False
1777122367.1276715,1431920479654625280,sell,2313.97,305.67145347595215,True,active_quote,2305.0,2317.4900000000002,0.21,0.25,1777122366.8714728,1777122366.8714728,38.91540130151757,15.18884655381657,38.91540130151757,0.08643229110387783,True,-1.0,0.04321605217136149,0.2561986446380615,cancel_aggressive,True,240.71907997131348,False
1777122368.3694057,1431920483488219136,sell,2313.95,633.4056854248047,True,active_quote,2304.93,2317.41,0.21,0.25,1777122368.1436357,1777122368.1436357,39.133509477511176,14.930461161382908,39.133509477511176,0.0,True,-1.0,0.04321605217136149,0.2257699966430664,cancel_aggressive,True,262.10713386535645,False
1777122370.1175137,1431920483488219136,sell,2313.95,2381.5135955810547,True,active_quote,2304.94,2317.43,0.21,0.25,1777122369.8714478,1777122369.8714478,39.08995461920815,15.016634806660905,39.08995461920815,0.0,True,-1.0,0.04321605217136149,0.24606585502624512,cancel_aggressive,True,250.4570484161377,False
1777122371.1253042,1431920483488219136,sell,2313.95,3389.3041610717773,True,active_quote,2304.9700000000003,2317.4500000000003,0.21,0.25,1777122370.8720565,1777122370.8720565,38.95929231182863,15.102806964553514,38.95929231182863,0.0,True,-1.0,0.04321605217136149,0.2532477378845215,cancel_aggressive,True,-497.87235260009766,False
1777122373.9277754,1431920508519825408,sell,2313.95,223.77538681030273,True,active_quote,2309.56,2322.06,0.21,0.25,1777122373.672035,1777122373.672035,19.007949566150575,34.92588477472644,19.007949566150575,0.0,True,0.8871473354231973,0.04321605217136149,0.2557404041290283,cancel_aggressive,True,-504.44984436035156,False
1777122376.4620063,1431920517852151808,buy,2313.96,533.0064296722412,True,active_quote,2309.59,2322.1,0.21,0.25,1777122376.2219658,1777122376.2219658,18.921107209504243,35.054476551396895,35.054476551396895,0.0,True,0.9271255060728746,0.04321605217136149,0.24004054069519043,cancel_aggressive,True,-503.5996437072754,False
1777122378.5588086,1431920517852151808,buy,2313.96,2629.8086643218994,True,active_quote,2309.59,2322.1,0.21,0.25,1777122378.292373,1777122378.292373,18.921107209504243,35.054476551396895,35.054476551396895,0.0,True,0.9271255060728746,0.04321605217136149,0.2664356231689453,cancel_aggressive,True,-534.9957942962646,False
1777122379.0735338,1431920517852151808,buy,2313.96,3144.53387260437,True,active_quote,2309.59,2322.1,0.21,0.25,1777122378.8216221,1777122378.8216221,18.921107209504243,35.054476551396895,35.054476551396895,0.0,True,0.9271255060728746,0.04321605217136149,0.25191164016723633,cancel_aggressive,True,494.7068691253662,False
1777122380.0713732,1431920517852151808,buy,2313.96,4142.373323440552,True,active_quote,2309.59,2322.09,0.21,0.25,1777122379.834945,1777122379.834945,18.921107209504243,35.01156285932117,35.01156285932117,0.0,True,0.9271255060728746,0.04321605217136149,0.23642826080322266,cancel_aggressive,True,496.52957916259766,False
1777122382.3709638,1431920537183698944,buy,2313.96,1832.9637050628662,True,active_quote,2309.61,2322.11,0.21,0.25,1777122382.1250567,1777122382.1250567,18.834348656266247,35.097389873865104,35.097389873865104,0.0,True,1.0,0.04321605217136149,0.24590706825256348,cancel_aggressive,True,-499.14002418518066,False
1777122382.8676312,1431920537183698944,buy,2313.96,2329.6310901641846,True,active_quote,2309.61,2322.11,0.21,0.25,1777122382.6243525,1777122382.625674,18.834348656266247,35.097389873865104,35.097389873865104,0.0,True,1.0,0.04321605217136149,0.24327874183654785,cancel_aggressive,True,-995.807409286499,False
1777122383.3723428,1431920537183698944,buy,2313.96,2834.3427181243896,True,active_quote,2309.6,2322.1,0.21,0.25,1777122383.1397643,1777122383.1397643,18.877727745064632,35.054476551396895,35.054476551396895,0.0,True,1.0,0.04321605217136149,0.23257851600646973,cancel_aggressive,False,1255.136251449585,False
1777122383.8665051,1431920550848741376,sell,2313.95,70.50514221191406,True,active_quote,2309.58,2322.08,0.21,0.25,1777122383.6419258,1777122383.6419258,18.92118913395462,35.01171363605091,18.92118913395462,0.0,True,0.6363636363636362,0.04321605217136149,0.2245793342590332,cancel_aggressive,True,760.9739303588867,False
1777122384.367914,1431920550848741376,sell,2313.95,571.9139575958252,True,active_quote,2309.5,2322.0,0.21,0.25,1777122384.1299713,1777122384.130976,19.26823987876085,34.668389319552894,19.26823987876085,0.0,True,0.6363636363636362,0.04321605217136149,0.23794269561767578,cancel_aggressive,True,259.5651149749756,False
1777122385.1449754,1431920556443942912,buy,2313.96,14.975309371948242,True,active_quote,2309.5,2322.0,0.21,0.25,1777122384.8815017,1777122384.8815017,19.311539294219685,34.625322997415864,34.625322997415864,0.0,True,0.6923076923076923,0.04321605217136149,0.2634737491607666,cancel_aggressive,True,-517.4963474273682,False
1777122386.474147,1431920556443942912,buy,2313.96,1344.146966934204,True,active_quote,2309.51,2322.01,0.21,0.25,1777122386.215974,1777122386.2170317,19.26815644876973,34.66824001619365,34.66824001619365,0.0,True,0.6923076923076923,0.04321605217136149,0.25817298889160156,cancel_aggressive,True,-530.2538871765137,False
1777122387.533071,1431920556443942912,buy,2313.96,2403.0709266662598,True,active_quote,2309.51,2322.01,0.21,0.25,1777122387.270946,1777122387.270946,19.26815644876973,34.66824001619365,34.66824001619365,0.0,True,0.6923076923076923,0.04321605217136149,0.26212501525878906,cancel_aggressive,True,-527.7895927429199,False
1777122388.0621877,1431920556443942912,buy,2313.96,2932.187557220459,True,active_quote,2309.51,2322.01,0.21,0.25,1777122387.8094614,1777122387.8094614,19.26815644876973,34.66824001619365,34.66824001619365,0.0,True,0.6923076923076923,0.04321605217136149,0.25272631645202637,cancel_aggressive,False,-1056.9062232971191,False
1777122388.5674665,1431920556443942912,buy,2313.96,3437.4663829803467,True,active_quote,2309.54,2322.04,0.21,0.25,1777122388.3164768,1777122388.3164768,19.138010166526982,34.796988854627514,34.796988854627514,0.0,True,0.6923076923076923,0.04321605217136149,0.2509896755218506,cancel_aggressive,False,1503.100872039795,False
1777122389.073689,1431920556443942912,buy,2313.96,3943.6888694763184,True,active_quote,2309.54,2322.04,0.21,0.25,1777122388.8380663,1777122388.8380663,19.138010166526982,34.796988854627514,34.796988854627514,0.0,True,0.6923076923076923,0.04321605217136149,0.23562264442443848,cancel_aggressive,True,996.8783855438232,False
1777122389.5686784,1431920556443942912,buy,2313.96,4438.67826461792,True,active_quote,2309.54,2322.04,0.21,0.25,1777122389.3358436,1777122389.3358436,19.138010166526982,34.796988854627514,34.796988854627514,0.0,True,0.6923076923076923,0.04321605217136149,0.2328348159790039,cancel_aggressive,True,501.8889904022217,False
1777122391.0746949,1431920577952333824,buy,2313.96,816.694974899292,True,active_quote,2309.76,2322.26,0.21,0.25,1777122390.8340557,1777122390.8340557,18.18370739817045,35.74104536098534,35.74104536098534,0.0,True,1.0,0.04321605217136149,0.24063920974731445,cancel_aggressive,True,-503.74627113342285,False
1777122391.5696332,1431920577952333824,buy,2313.96,1311.6333484649658,True,active_quote,2309.76,2322.26,0.21,0.25,1777122391.3358061,1777122391.3358061,18.18370739817045,35.74104536098534,35.74104536098534,0.0,True,1.0,0.04321605217136149,0.2338271141052246,cancel_aggressive,True,-998.6846446990967,False
1777122392.0949357,1431920577952333824,buy,2313.96,1836.9357585906982,True,active_quote,2309.73,2322.23,0.21,0.25,1777122391.8438022,1777122391.8438022,18.313828889091013,35.612320915671496,35.612320915671496,0.0,True,1.0,0.04321605217136149,0.25113344192504883,cancel_aggressive,False,1276.5464782714844,False
1777122392.6203625,1431920577952333824,buy,2313.96,2362.3626232147217,True,active_quote,2309.73,2322.23,0.21,0.25,1777122392.3672233,1777122392.3672233,18.313828889091013,35.612320915671496,35.612320915671496,0.0,True,1.0,0.04321605217136149,0.2531392574310303,cancel_aggressive,True,751.1196136474609,False
1777122393.1178875,1431920589310509056,sell,2313.95,151.8874168395996,True,active_quote,2309.7200000000003,2322.23,0.21,0.25,1777122392.873891,1777122392.873891,18.313908179344523,35.65538297240239,18.313908179344523,0.0,True,0.8679245283018867,0.04321605217136149,0.24399638175964355,cancel_aggressive,True,253.59463691711426,False
1777122393.8685884,1431920589310509056,sell,2313.95,902.5883674621582,True,active_quote,2309.67,2322.18,0.21,0.25,1777122393.6408207,1777122393.6408207,18.530785783249318,35.440835766392006,18.530785783249318,0.0,True,0.8679245283018867,0.04321605217136149,0.2277677059173584,cancel_aggressive,True,-497.10631370544434,False
1777122395.121777,1431920589310509056,sell,2313.95,2155.7769775390625,True,active_quote,2309.67,2322.18,0.21,0.25,1777122394.874595,1777122394.874595,18.530785783249318,35.440835766392006,18.530785783249318,0.0,True,0.8679245283018867,0.04321605217136149,0.24718213081359863,cancel_aggressive,True,-490.13471603393555,False
1777122395.626231,1431920599217455104,buy,2313.96,298.2308864593506,True,active_quote,2305.23,2317.71,0.21,0.25,1777122395.372663,1777122395.372663,37.870407725042696,16.17976364601266,16.17976364601266,0.0,True,-0.75,0.04321605217136149,0.2535679340362549,cancel_aggressive,True,741.2140369415283,False
1777122396.1286912,1431920599217455104,buy,2313.96,800.6911277770996,True,active_quote,2305.43,2317.91,0.21,0.25,1777122395.870806,1777122395.870806,36.99960527971008,17.04121385213325,17.04121385213325,0.0,True,-0.75,0.04321605217136149,0.257885217666626,cancel_aggressive,True,238.7537956237793,False
1777122397.4018373,1431920605936730112,buy,2314.17,471.83728218078613,True,active_quote,2310.13,2322.64,0.21,0.25,1777122397.1453457,1777122397.1453457,17.488193305138513,36.46712361795113,36.46712361795113,0.0,True,0.971602434077079,0.04321213051021979,0.25649166107177734,cancel_aggressive,True,259.5324516296387,False
1777122398.16851,1431920605936730112,buy,2314.17,1238.5098934173584,True,active_quote,2310.13,2322.64,0.21,0.25,1777122397.9313045,1777122397.9313045,17.488193305138513,36.46712361795113,36.46712361795113,0.0,True,0.971602434077079,0.04321213051021979,0.23720550537109375,cancel_aggressive,True,-507.1401596069336,False
1777122398.668375,1431920605936730112,buy,2314.17,1738.374948501587,True,active_quote,2310.07,2322.57,0.21,0.25,1777122398.4246135,1777122398.4246135,17.74837991922283,36.1668324313157,36.1668324313157,0.0,True,0.971602434077079,0.04321213051021979,0.24376153945922852,cancel_aggressive,True,756.9868564605713,False
1777122399.1637692,1431920605936730112,buy,2314.17,2233.769178390503,True,active_quote,2310.07,2322.58,0.21,0.25,1777122398.9199686,1777122398.9209733,17.74837991922283,36.209732280480566,36.209732280480566,0.0,True,0.971602434077079,0.04321213051021979,0.24380064010620117,cancel_aggressive,True,261.5926265716553,False
1777122399.9319642,1431920616342798336,buy,2314.17,520.9641456604004,True,active_quote,2310.08,2322.58,0.21,0.25,1777122399.671616,1777122399.671616,17.705014544951457,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.2603480815887451,cancel_aggressive,True,236.7875576019287,False
1777122402.4698334,1431920628841824256,buy,2314.17,78.83334159851074,True,active_quote,2310.08,2322.58,0.21,0.25,1777122402.2145143,1777122402.2155137,17.705014544951457,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.25531911849975586,cancel_aggressive,True,258.638858795166,False
1777122403.2415144,1431920628841824256,buy,2314.17,850.5144119262695,True,active_quote,2310.08,2322.58,0.21,0.25,1777122402.9807181,1777122402.9807181,17.705014544951457,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.26079630851745605,cancel_aggressive,True,255.06305694580078,False
1777122404.2729468,1431920635741454336,buy,2314.17,236.94682121276855,True,active_quote,2310.08,2322.58,0.21,0.25,1777122404.0074568,1777122404.0074568,17.705014544951457,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.2654900550842285,cancel_aggressive,True,-516.7267322540283,False
1777122405.298966,1431920635741454336,buy,2314.17,1262.9659175872803,True,active_quote,2310.07,2322.58,0.21,0.25,1777122405.0643313,1777122405.0643313,17.74837991922283,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.2346346378326416,cancel_aggressive,True,-500.87523460388184,False
1777122406.325407,1431920635741454336,buy,2314.17,2289.4070148468018,True,active_quote,2310.08,2322.58,0.21,0.25,1777122406.062778,1777122406.0637782,17.705014544951457,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.26262903213500977,cancel_aggressive,True,247.82705307006836,False
1777122407.3279893,1431920635741454336,buy,2314.17,3291.989326477051,True,active_quote,2310.08,2322.58,0.21,0.25,1777122407.0788348,1777122407.0798347,17.705014544951457,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.2481546401977539,cancel_aggressive,True,259.0525150299072,False
1777122408.1065729,1431920635741454336,buy,2314.17,4070.572853088379,True,active_quote,2310.08,2322.58,0.21,0.25,1777122407.8619978,1777122407.8619978,17.705014544951457,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.24457502365112305,cancel_aggressive,True,-519.5310115814209,False
1777122408.612679,1431920635741454336,buy,2314.17,4576.678991317749,True,active_quote,2310.07,2322.58,0.21,0.25,1777122408.3613744,1777122408.3613744,17.74837991922283,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.25130462646484375,cancel_aggressive,True,261.3804340362549,False
1777122409.3755403,1431920635741454336,buy,2314.17,5339.540243148804,True,active_quote,2310.07,2322.58,0.21,0.25,1777122409.1337829,1777122409.1337829,17.74837991922283,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.24175739288330078,cancel_aggressive,True,491.2569522857666,False
1777122411.9243462,1431920635741454336,buy,2314.17,7888.346195220947,True,active_quote,2310.08,2322.58,0.21,0.25,1777122411.6751072,1777122411.6751072,17.705014544951457,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.2492389678955078,cancel_aggressive,True,243.2084083557129,False
1777122413.9922707,1431920669409132546,buy,2314.17,1929.2707443237305,True,active_quote,2310.07,2322.58,0.21,0.25,1777122413.7301133,1777122413.730617,17.74837991922283,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.2621574401855469,cancel_aggressive,True,250.6875991821289,False
1777122415.0227382,1431920669409132546,buy,2314.17,2959.738254547119,True,active_quote,2310.07,2322.58,0.21,0.25,1777122414.7774885,1777122414.7774885,17.74837991922283,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.24524974822998047,cancel_aggressive,True,-514.3671035766602,False
1777122415.524162,1431920683426496516,buy,2314.17,119.16208267211914,True,active_quote,2310.08,2322.58,0.21,0.25,1777122415.27448,1777122415.27448,17.705014544951457,36.209732280480566,36.209732280480566,0.0,True,1.0,0.04321213051021979,0.24968194961547852,cancel_aggressive,True,794.7635650634766,False
1777122416.053831,1431920685469122564,buy,2314.22,161.83114051818848,True,active_quote,2310.08,2322.58,0.21,0.25,1777122415.7917504,1777122415.7917504,17.921457265548693,35.99445444290456,35.99445444290456,0.12963163011861334,True,1.0,0.04321063673128074,0.26208066940307617,cancel_aggressive,True,265.094518661499,False
1777122417.3331187,1431920685469122564,buy,2314.22,1441.1187171936035,True,active_quote,2310.2000000000003,2322.71,0.21,0.25,1777122417.0763915,1777122417.077398,17.401090814646032,36.552130916043055,36.552130916043055,0.12963163011861334,True,1.0,0.04321063673128074,0.2567272186279297,cancel_aggressive,True,237.82944679260254,False
1777122418.569076,1431920685469122564,buy,2314.22,2677.0761013031006,True,active_quote,2310.3,2322.8,0.21,0.25,1777122418.3346934,1777122418.3346934,16.967493399124002,36.93817806096255,36.93817806096255,0.12963163011861334,True,1.0,0.04321063673128074,0.23438262939453125,cancel_aggressive,True,274.9016284942627,False
1777122419.3301566,1431920699180302336,buy,2314.48,169.15655136108398,True,active_quote,2310.3,2322.8,0.21,0.25,1777122419.0735645,1777122419.0735645,18.092888369475116,35.81883933184159,35.81883933184159,0.0,True,1.0,0.04320634269205016,0.2565920352935791,cancel_aggressive,True,-486.1788749694824,False
1777122419.8278267,1431920699180302336,buy,2314.48,666.8267250061035,True,active_quote,2310.48,2322.9900000000002,0.21,0.25,1777122419.576128,1777122419.5771146,17.312419930057825,36.633821066815685,36.633821066815685,0.0,True,1.0,0.04320634269205016,0.25071215629577637,cancel_aggressive,True,-983.849048614502,False
1777122420.3266096,1431920699180302336,buy,2314.48,1165.60959815979,True,active_quote,2310.52,2323.03,0.21,0.25,1777122420.077312,1777122420.077312,17.138999013209304,36.805379181500804,36.805379181500804,0.0,True,1.0,0.04320634269205016,0.2492976188659668,cancel_aggressive,False,-1482.6319217681885,False
1777122420.8398082,1431920704561594368,buy,2314.72,395.80821990966797,True,active_quote,2310.63,2323.14,0.21,0.25,1777122420.5720122,1777122420.5720122,17.70080021465873,36.244049002643294,36.244049002643294,0.0,True,1.0,0.043201862863305115,0.26779603958129883,cancel_aggressive,False,1278.8105010986328,False
1777122421.3551545,1431920704561594368,buy,2314.72,911.1545085906982,True,active_quote,2310.62,2323.12,0.21,0.25,1777122421.1077728,1777122421.1077728,17.744155248374504,36.15826991287618,36.15826991287618,0.0,True,1.0,0.043201862863305115,0.24738168716430664,cancel_aggressive,True,763.4642124176025,False
1777122421.8530514,1431920709527650306,buy,2314.72,225.0514030456543,True,active_quote,2310.62,2323.12,0.21,0.25,1777122421.6082265,1777122421.6082265,17.744155248374504,36.15826991287618,36.15826991287618,0.0,True,1.0,0.043201862863305115,0.24482488632202148,cancel_aggressive,True,265.5673027038574,False
1777122422.6182542,1431920713436741632,buy,2314.8,58.254241943359375,True,active_quote,2310.7400000000002,2323.25,0.21,0.25,1777122422.3712752,1777122422.3712752,17.570129049568298,36.371462391046244,36.371462391046244,0.0,True,1.0,0.04320036979610842,0.2469789981842041,cancel_aggressive,True,-499.6354579925537,False
1777122423.131119,1431920713436741632,buy,2314.8,571.1190700531006,True,active_quote,2310.7400000000002,2323.25,0.21,0.25,1777122422.8686073,1777122422.8701189,17.570129049568298,36.371462391046244,36.371462391046244,0.0,True,1.0,0.04320036979610842,0.2625117301940918,cancel_aggressive,True,738.7969493865967,False
1777122423.6301208,1431920716129484816,buy,2314.81,428.12085151672363,True,active_quote,2310.9700000000003,2323.48,0.21,0.25,1777122423.369766,1777122423.369766,16.616399174371328,37.31471757880452,37.31471757880452,0.518374205699053,True,1.0,0.04319794377685467,0.26035475730895996,cancel_aggressive,True,239.79520797729492,False
1777122424.372137,1431920716129484816,buy,2314.81,1170.1371669769287,True,active_quote,2310.96,2323.4700000000003,0.21,0.25,1777122424.1302269,1777122424.1302269,16.659743137050874,37.27183910272269,37.27183910272269,0.518374205699053,True,1.0,0.04319794377685467,0.24191021919250488,cancel_aggressive,True,-502.22110748291016,False
1777122424.8687036,1431920721175232512,buy,2314.93,463.7036323547363,True,active_quote,2310.9500000000003,2323.46,0.21,0.25,1777122424.6440792,1777122424.6440792,17.222354442976105,36.712489132587606,36.712489132587606,0.0,True,1.0,0.04319794377685467,0.2246243953704834,cancel_aggressive,True,-998.7876415252686,False
1777122425.3663173,1431920724102856704,buy,2314.93,263.317346572876,True,active_quote,2310.9500000000003,2323.46,0.21,0.25,1777122425.1440184,1777122425.1440184,17.222354442976105,36.712489132587606,36.712489132587606,0.0,True,1.0,0.04319794377685467,0.22229886054992676,cancel_aggressive,True,531.5432548522949,False
1777122426.4122257,1431920726644604930,buy,2314.93,703.2256126403809,True,active_quote,2310.96,2323.4700000000003,0.21,0.25,1777122426.1636195,1777122426.1636195,17.17900785820525,36.755370200606926,36.755370200606926,0.0,True,1.0,0.04319794377685467,0.24860620498657227,cancel_aggressive,True,255.85484504699707,False
1777122427.167088,1431920730394312704,buy,2314.93,564.0881061553955,True,active_quote,2310.91,2323.42,0.21,0.25,1777122426.9281926,1777122426.9291916,17.395744533538657,36.54096116931177,36.54096116931177,0.0,True,1.0,0.04319794377685467,0.23889541625976562,cancel_aggressive,True,-499.0074634552002,False
1777122427.6670735,1431920730394312704,buy,2314.93,1064.0735626220703,True,active_quote,2310.91,2323.42,0.21,0.25,1777122427.4292066,1777122427.4292066,17.395744533538657,36.54096116931177,36.54096116931177,0.0,True,1.0,0.04319794377685467,0.23786687850952148,cancel_aggressive,True,258.56614112854004,False
1777122428.425815,1431920738036334592,buy,2314.93,0.8151531219482422,True,active_quote,2310.9,2323.41,0.21,0.25,1777122428.1679204,1777122428.1679204,17.43909299407047,36.498078255667394,36.498078255667394,0.0,True,1.0,0.04319794377685467,0.25789475440979004,cancel_aggressive,True,240.25511741638184,False
